"run","status","warmup","capture","capture_bytes","capture_sha256","packed_body","packed_sha256","bitstream","bitstream_sha256","header_bytes","xadc_mode","xadc_after_status","xadc_after_temperature_c","overall_p1","overall_min_entropy","row_ones_std","worst_byte_index","worst_bit_index","worst_x","worst_p1","column_summary_json"
"restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528","completed","4","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528.bin","125016","47B9D2394177A4624553FFA437C36B2274A5EA74564EF93744DE92E789C5F09B","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528.send_packed.bin","FBDDD7C686BF2E3650D4375E1990D9820058493DE18A9082639E83B219A2E9F5","data\vivado_runs\restart_fifo_compact_diag_random1_regs_only_warmup4_1000x125\RO_TRNG_restart_fifo_compact_diag_top.bit","EFD472762D241E8537ABC94F10850CC2BBB7DB781C78832B24D932A50F25F4EC","16","after_only","ok","42.1","0.499008000","0.997140529","15.995747435","3","5","562","0.438000000","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528.column_analysis\summary.json"
"restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528","completed","5","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528.bin","125016","F2D4C3EB9AE679F0E62CFBD85C2793E3830AC61E155B04A70B5315CA4E50AC19","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528.send_packed.bin","011546D3D2B724F6ECA984698908230A58FAE3D6241D8C570385D3265A413D43","data\vivado_runs\restart_fifo_compact_diag_random1_regs_only_warmup5_1000x125\RO_TRNG_restart_fifo_compact_diag_top.bit","21EA5E9D64C8C0223358B964206A88EB52AACACC97CDBB8E1D171CABCBFD0401","16","after_only","ok","42.8","0.499276000","0.997912489","15.834261082","95","6","548","0.452000000","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528.column_analysis\summary.json"
"restart_fifo_compact_diag_regs_only_warmup11_1000x125_run02_20260528","completed","11","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup11_1000x125_run02_20260528.bin","125016","4114C65E67CB43A374A1E2BADA68DC2ED290553C4AC29BE34479E54516212940","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup11_1000x125_run02_20260528.send_packed.bin","4A656CDC7E29B1A0BF7DF73ADB8BAEF61101CA9584B025AAAD0FB69D39FBF23C","data\vivado_runs\restart_fifo_compact_diag_random1_regs_only_warmup11_1000x125\RO_TRNG_restart_fifo_compact_diag_top.bit","8BDF4700AC2D861DCDA443DC0B7DEF04F439E3A80C88E6F47242236A28821E4D","16","after_only","ok","43.3","0.498425000","0.995462653","15.492720065","24","7","544","0.456000000","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup11_1000x125_run02_20260528.column_analysis\summary.json"
"restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528","completed","4","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528.bin","125016","C405A876413EE8188E3A9E20558F36DB9C3563B3A2171D25AE9E9AF749C5F78A","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528.send_packed.bin","39B4335587125E89BEDDC7B980CC5BDAA422103DD7F278AF420178B5600831AF","data\vivado_runs\restart_fifo_compact_diag_random1_regs_only_warmup4_1000x125\RO_TRNG_restart_fifo_compact_diag_top.bit","EFD472762D241E8537ABC94F10850CC2BBB7DB781C78832B24D932A50F25F4EC","16","after_only","ok","44.5","0.499131000","0.997494772","15.342354415","84","0","556","0.556000000","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528.column_analysis\summary.json"
