label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528,1,1000,125,4,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528.bin,47B9D2394177A4624553FFA437C36B2274A5EA74564EF93744DE92E789C5F09B,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run02_20260528.send_packed.bin,FBDDD7C686BF2E3650D4375E1990D9820058493DE18A9082639E83B219A2E9F5,0.499008000,0.000992000,499.008000000,15.995747435,438,543,3,5,562,0.438000000
