label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528,1,1000,125,5,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528.bin,F2D4C3EB9AE679F0E62CFBD85C2793E3830AC61E155B04A70B5315CA4E50AC19,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run02_20260528.send_packed.bin,011546D3D2B724F6ECA984698908230A58FAE3D6241D8C570385D3265A413D43,0.499276000,0.000724000,499.276000000,15.834261082,451,561,95,6,548,0.452000000
