label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528,1,1000,125,4,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528.bin,C405A876413EE8188E3A9E20558F36DB9C3563B3A2171D25AE9E9AF749C5F78A,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260528\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run03_20260528.send_packed.bin,39B4335587125E89BEDDC7B980CC5BDAA422103DD7F278AF420178B5600831AF,0.499131000,0.000869000,499.131000000,15.342354415,452,554,84,0,556,0.556000000
