byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
0,0,476,524,0.476000000,524,7,0
0,1,486,514,0.486000000,514,6,1
0,2,520,480,0.520000000,520,5,2
0,3,507,493,0.507000000,507,4,3
0,4,512,488,0.512000000,512,3,4
0,5,506,494,0.506000000,506,2,5
0,6,490,510,0.490000000,510,1,6
0,7,506,494,0.506000000,506,0,7
1,0,504,496,0.504000000,504,15,8
1,1,482,518,0.482000000,518,14,9
1,2,500,500,0.500000000,500,13,10
1,3,481,519,0.481000000,519,12,11
1,4,505,495,0.505000000,505,11,12
1,5,490,510,0.490000000,510,10,13
1,6,512,488,0.512000000,512,9,14
1,7,461,539,0.461000000,539,8,15
2,0,492,508,0.492000000,508,23,16
2,1,481,519,0.481000000,519,22,17
2,2,496,504,0.496000000,504,21,18
2,3,499,501,0.499000000,501,20,19
2,4,518,482,0.518000000,518,19,20
2,5,477,523,0.477000000,523,18,21
2,6,499,501,0.499000000,501,17,22
2,7,480,520,0.480000000,520,16,23
3,0,482,518,0.482000000,518,31,24
3,1,491,509,0.491000000,509,30,25
3,2,481,519,0.481000000,519,29,26
3,3,484,516,0.484000000,516,28,27
3,4,507,493,0.507000000,507,27,28
3,5,496,504,0.496000000,504,26,29
3,6,508,492,0.508000000,508,25,30
3,7,491,509,0.491000000,509,24,31
4,0,498,502,0.498000000,502,39,32
4,1,506,494,0.506000000,506,38,33
4,2,508,492,0.508000000,508,37,34
4,3,517,483,0.517000000,517,36,35
4,4,476,524,0.476000000,524,35,36
4,5,499,501,0.499000000,501,34,37
4,6,506,494,0.506000000,506,33,38
4,7,479,521,0.479000000,521,32,39
5,0,495,505,0.495000000,505,47,40
5,1,509,491,0.509000000,509,46,41
5,2,485,515,0.485000000,515,45,42
5,3,477,523,0.477000000,523,44,43
5,4,480,520,0.480000000,520,43,44
5,5,503,497,0.503000000,503,42,45
5,6,504,496,0.504000000,504,41,46
5,7,531,469,0.531000000,531,40,47
6,0,507,493,0.507000000,507,55,48
6,1,520,480,0.520000000,520,54,49
6,2,503,497,0.503000000,503,53,50
6,3,514,486,0.514000000,514,52,51
6,4,491,509,0.491000000,509,51,52
6,5,503,497,0.503000000,503,50,53
6,6,514,486,0.514000000,514,49,54
6,7,513,487,0.513000000,513,48,55
7,0,515,485,0.515000000,515,63,56
7,1,508,492,0.508000000,508,62,57
7,2,463,537,0.463000000,537,61,58
7,3,478,522,0.478000000,522,60,59
7,4,493,507,0.493000000,507,59,60
7,5,492,508,0.492000000,508,58,61
7,6,503,497,0.503000000,503,57,62
7,7,511,489,0.511000000,511,56,63
8,0,488,512,0.488000000,512,71,64
8,1,522,478,0.522000000,522,70,65
8,2,513,487,0.513000000,513,69,66
8,3,508,492,0.508000000,508,68,67
8,4,498,502,0.498000000,502,67,68
8,5,501,499,0.501000000,501,66,69
8,6,496,504,0.496000000,504,65,70
8,7,499,501,0.499000000,501,64,71
9,0,525,475,0.525000000,525,79,72
9,1,482,518,0.482000000,518,78,73
9,2,488,512,0.488000000,512,77,74
9,3,506,494,0.506000000,506,76,75
9,4,542,458,0.542000000,542,75,76
9,5,496,504,0.496000000,504,74,77
9,6,466,534,0.466000000,534,73,78
9,7,488,512,0.488000000,512,72,79
10,0,517,483,0.517000000,517,87,80
10,1,516,484,0.516000000,516,86,81
10,2,503,497,0.503000000,503,85,82
10,3,502,498,0.502000000,502,84,83
10,4,530,470,0.530000000,530,83,84
10,5,484,516,0.484000000,516,82,85
10,6,493,507,0.493000000,507,81,86
10,7,522,478,0.522000000,522,80,87
11,0,523,477,0.523000000,523,95,88
11,1,501,499,0.501000000,501,94,89
11,2,501,499,0.501000000,501,93,90
11,3,533,467,0.533000000,533,92,91
11,4,479,521,0.479000000,521,91,92
11,5,484,516,0.484000000,516,90,93
11,6,483,517,0.483000000,517,89,94
11,7,468,532,0.468000000,532,88,95
12,0,518,482,0.518000000,518,103,96
12,1,486,514,0.486000000,514,102,97
12,2,519,481,0.519000000,519,101,98
12,3,517,483,0.517000000,517,100,99
12,4,496,504,0.496000000,504,99,100
12,5,484,516,0.484000000,516,98,101
12,6,513,487,0.513000000,513,97,102
12,7,497,503,0.497000000,503,96,103
13,0,464,536,0.464000000,536,111,104
13,1,521,479,0.521000000,521,110,105
13,2,501,499,0.501000000,501,109,106
13,3,514,486,0.514000000,514,108,107
13,4,495,505,0.495000000,505,107,108
13,5,510,490,0.510000000,510,106,109
13,6,500,500,0.500000000,500,105,110
13,7,530,470,0.530000000,530,104,111
14,0,519,481,0.519000000,519,119,112
14,1,506,494,0.506000000,506,118,113
14,2,493,507,0.493000000,507,117,114
14,3,499,501,0.499000000,501,116,115
14,4,480,520,0.480000000,520,115,116
14,5,500,500,0.500000000,500,114,117
14,6,489,511,0.489000000,511,113,118
14,7,500,500,0.500000000,500,112,119
15,0,501,499,0.501000000,501,127,120
15,1,487,513,0.487000000,513,126,121
15,2,516,484,0.516000000,516,125,122
15,3,504,496,0.504000000,504,124,123
15,4,485,515,0.485000000,515,123,124
15,5,494,506,0.494000000,506,122,125
15,6,510,490,0.510000000,510,121,126
15,7,511,489,0.511000000,511,120,127
16,0,532,468,0.532000000,532,135,128
16,1,509,491,0.509000000,509,134,129
16,2,505,495,0.505000000,505,133,130
16,3,514,486,0.514000000,514,132,131
16,4,524,476,0.524000000,524,131,132
16,5,459,541,0.459000000,541,130,133
16,6,483,517,0.483000000,517,129,134
16,7,493,507,0.493000000,507,128,135
17,0,478,522,0.478000000,522,143,136
17,1,493,507,0.493000000,507,142,137
17,2,528,472,0.528000000,528,141,138
17,3,485,515,0.485000000,515,140,139
17,4,488,512,0.488000000,512,139,140
17,5,500,500,0.500000000,500,138,141
17,6,521,479,0.521000000,521,137,142
17,7,535,465,0.535000000,535,136,143
18,0,500,500,0.500000000,500,151,144
18,1,496,504,0.496000000,504,150,145
18,2,492,508,0.492000000,508,149,146
18,3,503,497,0.503000000,503,148,147
18,4,515,485,0.515000000,515,147,148
18,5,496,504,0.496000000,504,146,149
18,6,499,501,0.499000000,501,145,150
18,7,479,521,0.479000000,521,144,151
19,0,483,517,0.483000000,517,159,152
19,1,492,508,0.492000000,508,158,153
19,2,484,516,0.484000000,516,157,154
19,3,492,508,0.492000000,508,156,155
19,4,498,502,0.498000000,502,155,156
19,5,454,546,0.454000000,546,154,157
19,6,496,504,0.496000000,504,153,158
19,7,494,506,0.494000000,506,152,159
20,0,513,487,0.513000000,513,167,160
20,1,495,505,0.495000000,505,166,161
20,2,491,509,0.491000000,509,165,162
20,3,491,509,0.491000000,509,164,163
20,4,469,531,0.469000000,531,163,164
20,5,486,514,0.486000000,514,162,165
20,6,506,494,0.506000000,506,161,166
20,7,532,468,0.532000000,532,160,167
21,0,502,498,0.502000000,502,175,168
21,1,489,511,0.489000000,511,174,169
21,2,504,496,0.504000000,504,173,170
21,3,484,516,0.484000000,516,172,171
21,4,507,493,0.507000000,507,171,172
21,5,491,509,0.491000000,509,170,173
21,6,503,497,0.503000000,503,169,174
21,7,512,488,0.512000000,512,168,175
22,0,504,496,0.504000000,504,183,176
22,1,500,500,0.500000000,500,182,177
22,2,498,502,0.498000000,502,181,178
22,3,521,479,0.521000000,521,180,179
22,4,479,521,0.479000000,521,179,180
22,5,516,484,0.516000000,516,178,181
22,6,490,510,0.490000000,510,177,182
22,7,471,529,0.471000000,529,176,183
23,0,518,482,0.518000000,518,191,184
23,1,487,513,0.487000000,513,190,185
23,2,520,480,0.520000000,520,189,186
23,3,514,486,0.514000000,514,188,187
23,4,500,500,0.500000000,500,187,188
23,5,495,505,0.495000000,505,186,189
23,6,475,525,0.475000000,525,185,190
23,7,512,488,0.512000000,512,184,191
24,0,501,499,0.501000000,501,199,192
24,1,509,491,0.509000000,509,198,193
24,2,505,495,0.505000000,505,197,194
24,3,507,493,0.507000000,507,196,195
24,4,532,468,0.532000000,532,195,196
24,5,496,504,0.496000000,504,194,197
24,6,500,500,0.500000000,500,193,198
24,7,494,506,0.494000000,506,192,199
25,0,506,494,0.506000000,506,207,200
25,1,514,486,0.514000000,514,206,201
25,2,487,513,0.487000000,513,205,202
25,3,503,497,0.503000000,503,204,203
25,4,492,508,0.492000000,508,203,204
25,5,488,512,0.488000000,512,202,205
25,6,518,482,0.518000000,518,201,206
25,7,482,518,0.482000000,518,200,207
26,0,503,497,0.503000000,503,215,208
26,1,474,526,0.474000000,526,214,209
26,2,527,473,0.527000000,527,213,210
26,3,481,519,0.481000000,519,212,211
26,4,475,525,0.475000000,525,211,212
26,5,505,495,0.505000000,505,210,213
26,6,515,485,0.515000000,515,209,214
26,7,511,489,0.511000000,511,208,215
27,0,486,514,0.486000000,514,223,216
27,1,474,526,0.474000000,526,222,217
27,2,495,505,0.495000000,505,221,218
27,3,507,493,0.507000000,507,220,219
27,4,473,527,0.473000000,527,219,220
27,5,501,499,0.501000000,501,218,221
27,6,510,490,0.510000000,510,217,222
27,7,506,494,0.506000000,506,216,223
28,0,503,497,0.503000000,503,231,224
28,1,525,475,0.525000000,525,230,225
28,2,495,505,0.495000000,505,229,226
28,3,537,463,0.537000000,537,228,227
28,4,510,490,0.510000000,510,227,228
28,5,507,493,0.507000000,507,226,229
28,6,491,509,0.491000000,509,225,230
28,7,518,482,0.518000000,518,224,231
29,0,505,495,0.505000000,505,239,232
29,1,498,502,0.498000000,502,238,233
29,2,480,520,0.480000000,520,237,234
29,3,506,494,0.506000000,506,236,235
29,4,470,530,0.470000000,530,235,236
29,5,508,492,0.508000000,508,234,237
29,6,512,488,0.512000000,512,233,238
29,7,492,508,0.492000000,508,232,239
30,0,505,495,0.505000000,505,247,240
30,1,484,516,0.484000000,516,246,241
30,2,510,490,0.510000000,510,245,242
30,3,488,512,0.488000000,512,244,243
30,4,508,492,0.508000000,508,243,244
30,5,478,522,0.478000000,522,242,245
30,6,507,493,0.507000000,507,241,246
30,7,505,495,0.505000000,505,240,247
31,0,483,517,0.483000000,517,255,248
31,1,498,502,0.498000000,502,254,249
31,2,482,518,0.482000000,518,253,250
31,3,481,519,0.481000000,519,252,251
31,4,509,491,0.509000000,509,251,252
31,5,513,487,0.513000000,513,250,253
31,6,512,488,0.512000000,512,249,254
31,7,518,482,0.518000000,518,248,255
32,0,480,520,0.480000000,520,263,256
32,1,542,458,0.542000000,542,262,257
32,2,508,492,0.508000000,508,261,258
32,3,521,479,0.521000000,521,260,259
32,4,500,500,0.500000000,500,259,260
32,5,485,515,0.485000000,515,258,261
32,6,518,482,0.518000000,518,257,262
32,7,520,480,0.520000000,520,256,263
33,0,509,491,0.509000000,509,271,264
33,1,526,474,0.526000000,526,270,265
33,2,514,486,0.514000000,514,269,266
33,3,494,506,0.494000000,506,268,267
33,4,510,490,0.510000000,510,267,268
33,5,500,500,0.500000000,500,266,269
33,6,493,507,0.493000000,507,265,270
33,7,480,520,0.480000000,520,264,271
34,0,475,525,0.475000000,525,279,272
34,1,494,506,0.494000000,506,278,273
34,2,506,494,0.506000000,506,277,274
34,3,501,499,0.501000000,501,276,275
34,4,491,509,0.491000000,509,275,276
34,5,486,514,0.486000000,514,274,277
34,6,516,484,0.516000000,516,273,278
34,7,506,494,0.506000000,506,272,279
35,0,513,487,0.513000000,513,287,280
35,1,511,489,0.511000000,511,286,281
35,2,500,500,0.500000000,500,285,282
35,3,486,514,0.486000000,514,284,283
35,4,506,494,0.506000000,506,283,284
35,5,516,484,0.516000000,516,282,285
35,6,515,485,0.515000000,515,281,286
35,7,519,481,0.519000000,519,280,287
36,0,479,521,0.479000000,521,295,288
36,1,507,493,0.507000000,507,294,289
36,2,484,516,0.484000000,516,293,290
36,3,502,498,0.502000000,502,292,291
36,4,510,490,0.510000000,510,291,292
36,5,512,488,0.512000000,512,290,293
36,6,487,513,0.487000000,513,289,294
36,7,469,531,0.469000000,531,288,295
37,0,479,521,0.479000000,521,303,296
37,1,504,496,0.504000000,504,302,297
37,2,495,505,0.495000000,505,301,298
37,3,510,490,0.510000000,510,300,299
37,4,507,493,0.507000000,507,299,300
37,5,524,476,0.524000000,524,298,301
37,6,482,518,0.482000000,518,297,302
37,7,537,463,0.537000000,537,296,303
38,0,478,522,0.478000000,522,311,304
38,1,523,477,0.523000000,523,310,305
38,2,519,481,0.519000000,519,309,306
38,3,485,515,0.485000000,515,308,307
38,4,464,536,0.464000000,536,307,308
38,5,483,517,0.483000000,517,306,309
38,6,466,534,0.466000000,534,305,310
38,7,477,523,0.477000000,523,304,311
39,0,501,499,0.501000000,501,319,312
39,1,501,499,0.501000000,501,318,313
39,2,491,509,0.491000000,509,317,314
39,3,512,488,0.512000000,512,316,315
39,4,536,464,0.536000000,536,315,316
39,5,490,510,0.490000000,510,314,317
39,6,492,508,0.492000000,508,313,318
39,7,478,522,0.478000000,522,312,319
40,0,506,494,0.506000000,506,327,320
40,1,485,515,0.485000000,515,326,321
40,2,506,494,0.506000000,506,325,322
40,3,503,497,0.503000000,503,324,323
40,4,491,509,0.491000000,509,323,324
40,5,495,505,0.495000000,505,322,325
40,6,517,483,0.517000000,517,321,326
40,7,503,497,0.503000000,503,320,327
41,0,534,466,0.534000000,534,335,328
41,1,468,532,0.468000000,532,334,329
41,2,505,495,0.505000000,505,333,330
41,3,490,510,0.490000000,510,332,331
41,4,489,511,0.489000000,511,331,332
41,5,489,511,0.489000000,511,330,333
41,6,502,498,0.502000000,502,329,334
41,7,486,514,0.486000000,514,328,335
42,0,498,502,0.498000000,502,343,336
42,1,502,498,0.502000000,502,342,337
42,2,496,504,0.496000000,504,341,338
42,3,507,493,0.507000000,507,340,339
42,4,503,497,0.503000000,503,339,340
42,5,515,485,0.515000000,515,338,341
42,6,473,527,0.473000000,527,337,342
42,7,490,510,0.490000000,510,336,343
43,0,501,499,0.501000000,501,351,344
43,1,493,507,0.493000000,507,350,345
43,2,502,498,0.502000000,502,349,346
43,3,498,502,0.498000000,502,348,347
43,4,465,535,0.465000000,535,347,348
43,5,534,466,0.534000000,534,346,349
43,6,495,505,0.495000000,505,345,350
43,7,489,511,0.489000000,511,344,351
44,0,500,500,0.500000000,500,359,352
44,1,502,498,0.502000000,502,358,353
44,2,503,497,0.503000000,503,357,354
44,3,502,498,0.502000000,502,356,355
44,4,513,487,0.513000000,513,355,356
44,5,494,506,0.494000000,506,354,357
44,6,500,500,0.500000000,500,353,358
44,7,467,533,0.467000000,533,352,359
45,0,489,511,0.489000000,511,367,360
45,1,496,504,0.496000000,504,366,361
45,2,512,488,0.512000000,512,365,362
45,3,486,514,0.486000000,514,364,363
45,4,511,489,0.511000000,511,363,364
45,5,524,476,0.524000000,524,362,365
45,6,531,469,0.531000000,531,361,366
45,7,505,495,0.505000000,505,360,367
46,0,494,506,0.494000000,506,375,368
46,1,493,507,0.493000000,507,374,369
46,2,519,481,0.519000000,519,373,370
46,3,507,493,0.507000000,507,372,371
46,4,512,488,0.512000000,512,371,372
46,5,507,493,0.507000000,507,370,373
46,6,519,481,0.519000000,519,369,374
46,7,505,495,0.505000000,505,368,375
47,0,495,505,0.495000000,505,383,376
47,1,494,506,0.494000000,506,382,377
47,2,504,496,0.504000000,504,381,378
47,3,523,477,0.523000000,523,380,379
47,4,507,493,0.507000000,507,379,380
47,5,463,537,0.463000000,537,378,381
47,6,521,479,0.521000000,521,377,382
47,7,500,500,0.500000000,500,376,383
48,0,513,487,0.513000000,513,391,384
48,1,516,484,0.516000000,516,390,385
48,2,504,496,0.504000000,504,389,386
48,3,474,526,0.474000000,526,388,387
48,4,496,504,0.496000000,504,387,388
48,5,502,498,0.502000000,502,386,389
48,6,528,472,0.528000000,528,385,390
48,7,499,501,0.499000000,501,384,391
49,0,479,521,0.479000000,521,399,392
49,1,473,527,0.473000000,527,398,393
49,2,502,498,0.502000000,502,397,394
