label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.payload.bin,1000,125,4,0.499286000,0.000714000,0.997941301,499.286000000,15.671317877,29,7,553,0.447000000
restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.payload.bin,1000,125,5,0.410871000,0.089129000,0.763344523,410.871000000,16.275698418,1,2,713,0.287000000
restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.payload.bin,1000,125,10,0.500648000,0.000648000,0.998131478,500.648000000,15.416163466,34,1,550,0.450000000
restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.payload.bin,1000,125,11,0.422998000,0.077002000,0.793351775,422.998000000,15.453025464,0,0,666,0.334000000
restart_random1_sampler_island_local_warmup4_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sampler_island_local_warmup4_1000x125_strict_20260525.payload.bin,1000,125,4,0.499770000,0.000230000,0.999336513,499.770000000,15.758270844,14,3,550,0.450000000
restart_random1_sampler_island_local_warmup5_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sampler_island_local_warmup5_1000x125_strict_20260525.payload.bin,1000,125,5,0.500804000,0.000804000,0.997682010,500.804000000,15.678953537,66,6,549,0.549000000
restart_random1_sampler_island_local_warmup10_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sampler_island_local_warmup10_1000x125_strict_20260525.payload.bin,1000,125,10,0.451448000,0.048552000,0.866299707,451.448000000,17.226064437,4,2,603,0.397000000
restart_random1_sampler_island_local_warmup11_1000x125_strict_20260525.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_passband_strict_20260525\payloads\restart_random1_sampler_island_local_warmup11_1000x125_strict_20260525.payload.bin,1000,125,11,0.470665000,0.029335000,0.917747046,470.665000000,16.193108874,2,1,594,0.406000000
