label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,4,4,16000,7007,8993,0.437937500,0.062062500,0.988857472,0.831197531
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,4,5,16000,7051,8949,0.440687500,0.059312500,0.989825335,0.838273522
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,4,6,16000,7104,8896,0.444000000,0.056000000,0.990932404,0.846843212
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,4,7,16000,7060,8940,0.441250000,0.058750000,0.990017852,0.839725169
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,0,15000,6535,8465,0.435666667,0.064333333,0.988024841,0.825380527
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,1,15000,6609,8391,0.440600000,0.059400000,0.989795221,0.838047841
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,2,15000,6656,8344,0.443733333,0.056266667,0.990845656,0.846151438
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,3,15000,6546,8454,0.436400000,0.063600000,0.988297034,0.827256483
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,4,15000,6718,8282,0.447866667,0.052133333,0.992143572,0.856911393
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,5,15000,6645,8355,0.443000000,0.057000000,0.990604956,0.844250767
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,6,15000,6670,8330,0.444666667,0.055333333,0.991147455,0.848574100
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,5,7,15000,6672,8328,0.444800000,0.055200000,0.991190154,0.848920527
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,0,15000,6656,8344,0.443733333,0.056266667,0.990845656,0.846151438
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,1,15000,6648,8352,0.443200000,0.056800000,0.990670913,0.844768884
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,2,15000,6738,8262,0.449200000,0.050800000,0.992540983,0.860399535
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,3,15000,6747,8253,0.449800000,0.050200000,0.992716436,0.861971955
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,4,15000,6774,8226,0.451600000,0.048400000,0.993230205,0.866699524
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,5,15000,6645,8355,0.443000000,0.057000000,0.990604956,0.844250767
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,6,15000,6677,8323,0.445133333,0.054866667,0.991296446,0.849786958
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,6,7,15000,6584,8416,0.438933333,0.061066667,0.989213072,0.833755891
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,0,15000,6610,8390,0.440666667,0.059333333,0.989818169,0.838219785
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,1,15000,6675,8325,0.445000000,0.055000000,0.991254007,0.849440323
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526_repeat02.payload,7,2,15000,6623,8377,0.441533333,0.058466667,0.990114122,0.840456922
