byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
90,6,452,548,0.452000000,0.048000000,548,721,726,False
11,6,547,453,0.547000000,0.047000000,547,89,94,False
17,7,454,546,0.454000000,0.046000000,546,136,143,False
43,6,545,455,0.545000000,0.045000000,545,345,350,False
95,3,458,542,0.458000000,0.042000000,542,764,763,False
12,3,541,459,0.541000000,0.041000000,541,100,99,False
20,4,459,541,0.459000000,0.041000000,541,163,164,False
63,4,459,541,0.459000000,0.041000000,541,507,508,False
105,6,541,459,0.541000000,0.041000000,541,841,846,False
59,0,460,540,0.460000000,0.040000000,540,479,472,False
67,7,461,539,0.461000000,0.039000000,539,536,543,False
95,1,539,461,0.539000000,0.039000000,539,766,761,False
2,2,462,538,0.462000000,0.038000000,538,21,18,False
9,0,462,538,0.462000000,0.038000000,538,79,72,False
83,3,462,538,0.462000000,0.038000000,538,668,667,False
18,6,463,537,0.463000000,0.037000000,537,145,150,False
32,7,537,463,0.537000000,0.037000000,537,256,263,False
67,2,463,537,0.463000000,0.037000000,537,541,538,False
96,5,537,463,0.537000000,0.037000000,537,770,773,False
7,1,536,464,0.536000000,0.036000000,536,62,57,False
30,3,464,536,0.464000000,0.036000000,536,244,243,False
97,7,536,464,0.536000000,0.036000000,536,776,783,False
81,5,535,465,0.535000000,0.035000000,535,650,653,False
98,4,535,465,0.535000000,0.035000000,535,787,788,False
111,5,465,535,0.465000000,0.035000000,535,890,893,False
11,4,466,534,0.466000000,0.034000000,534,91,92,False
28,2,534,466,0.534000000,0.034000000,534,229,226,False
30,5,466,534,0.466000000,0.034000000,534,242,245,False
61,5,466,534,0.466000000,0.034000000,534,490,493,False
75,7,534,466,0.534000000,0.034000000,534,600,607,False
82,5,466,534,0.466000000,0.034000000,534,658,661,False
91,5,466,534,0.466000000,0.034000000,534,730,733,False
