file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\cross_region_repeat02_5mib.bin,cross_region_repeat02_5mib.bin,5242880,41943040,20971042,20971998,0.500011396408081,0.9999671172918985,0.14761413296489115,0.8826473008045193,20969641,0.5617377913220933,0.5000448107730106,29,25,7.999960679340298,7.966232885153611
