run,source,source_format,window_index,packet_start,packet_end,packets,lut_a,lut_b,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,10,163840,180223,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.000882632567,0.003517787,-5.43827768,1356.04482,-51.6562176,-25.0360885,-0.632812429,-8,8,0.000882632567,-1,-0.0214575733,0.0214575733,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,11,180224,196607,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,-0.000338106859,-0.00210372463,19.6821589,1356.77749,-26.5357811,0.0843480925,-0.632812429,-8,8,-0.000338106859,2,-0.0145959196,0.0145959196,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,12,196608,212991,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.0003458041,-0.00144811737,39.3344985,1357.94187,-6.8834414,19.7366878,-0.632812429,-8,8,0.0003458041,-1,-0.010832157,0.010832157,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,13,212992,229375,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.00128792141,0.00129433141,25.2855643,1356.868,-20.9323757,5.6877535,-0.632812429,-8,8,0.00128792141,-5,-0.0147390451,0.0147390451,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,14,229376,245759,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.00073661791,0.0012089757,24.3330692,1352.40994,-21.8848707,4.73525843,-0.632812429,-8,8,0.00073661791,-2,-0.0169599035,0.0169599035,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv,csv,15,245760,262143,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.00497946273,0.0057667697,7.09376058,1351.72618,-39.1241794,-12.5040502,-0.632812429,-8,8,0.00497946273,8,-0.0183613988,0.0183613988,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro0_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv,csv,0,0,16383,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.00582157226,0.00977190621,2.50970369,1343.40536,0,7.34996746,-0.604361878,-8,8,0.00582157226,1,0.0188246591,0.0188246591,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv,csv,1,16384,32767,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.00415737843,-6.03774854e-05,-15.0172356,1353.53286,-17.5269393,-10.1769719,-0.604361878,-8,8,0.00415737843,4,0.0167299718,0.0167299718,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv,csv,2,32768,49151,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,0.0103306951,0.00965297996,-0.48294564,1349.88892,-2.99264933,4.35731813,-0.604361878,-8,8,0.0103306951,-2,0.0149929925,0.0149929925,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv
tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv,csv,3,49152,65535,16384,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_a_lut.csv,data\experiments\tdc_code_density_cal_20260525\tdc_code_density_cal_a11_b7_formal_8mib_20260525.lane_b_lut.csv,5000,65,-0.00461754369,-0.00352815507,1.21260876,1351.51011,-1.29709493,6.05287253,-0.604361878,-8,8,-0.00461754369,-6,0.0184562569,0.0184562569,0,data\hardware\20260511_fpga1_board1\tdc_sampler_data\analysis_tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib\tdc_sampler_data_random1_baseline_sample_x36y35_ro4_2mib.tdc_packets.csv
