label,byte_index,byte_phase_mod8,bit_index,ones,zeros,p1,abs_bias,x,entropy,min_entropy
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,1,1,6,476,524,0.476000000,0.024000000,524,0.998337377,0.932361283
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,1,1,7,454,546,0.454000000,0.046000000,546,0.993885872,0.873027144
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,0,420,580,0.420000000,0.080000000,580,0.981453895,0.785875195
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,1,423,577,0.423000000,0.077000000,577,0.982824252,0.793356776
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,2,489,511,0.489000000,0.011000000,511,0.999650840,0.968604804
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,3,439,561,0.439000000,0.061000000,561,0.989236670,0.833927324
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,4,443,557,0.443000000,0.057000000,557,0.990604956,0.844250767
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,5,453,547,0.453000000,0.047000000,547,0.993616753,0.870387262
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,6,446,554,0.446000000,0.054000000,554,0.991569769,0.852042119
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,2,2,7,454,546,0.454000000,0.046000000,546,0.993885872,0.873027144
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,0,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,1,432,568,0.432000000,0.068000000,568,0.986616520,0.816037165
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,2,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,3,434,566,0.434000000,0.066000000,566,0.987394484,0.821126042
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,4,437,563,0.437000000,0.063000000,563,0.988517390,0.828793173
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,5,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,6,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,3,3,7,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,0,447,553,0.447000000,0.053000000,553,0.991879693,0.854648614
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,1,449,551,0.449000000,0.051000000,551,0.992482032,0.859875776
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,2,428,572,0.428000000,0.072000000,572,0.984990010,0.805912948
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,3,467,533,0.467000000,0.033000000,533,0.996855525,0.907792562
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,4,430,570,0.430000000,0.070000000,570,0.985815037,0.810966176
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,5,438,562,0.438000000,0.062000000,562,0.988879961,0.831357964
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,6,421,579,0.421000000,0.079000000,579,0.981916598,0.788364747
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,7,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,0,422,578,0.422000000,0.078000000,578,0.982373383,0.790858602
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,1,435,565,0.435000000,0.065000000,565,0.987774655,0.823677227
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,2,434,566,0.434000000,0.066000000,566,0.987394484,0.821126042
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,3,438,562,0.438000000,0.062000000,562,0.988879961,0.831357964
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,4,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,5,414,586,0.414000000,0.086000000,586,0.978553168,0.771027430
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,6,418,582,0.418000000,0.082000000,582,0.980510718,0.780908942
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,7,438,562,0.438000000,0.062000000,562,0.988879961,0.831357964
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,0,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,1,419,581,0.419000000,0.081000000,581,0.980985270,0.783389931
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,2,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,3,453,547,0.453000000,0.047000000,547,0.993616753,0.870387262
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,4,454,546,0.454000000,0.046000000,546,0.993885872,0.873027144
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,5,486,514,0.486000000,0.014000000,514,0.999434390,0.960159735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,6,461,539,0.461000000,0.039000000,539,0.995606861,0.891642822
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,6,7,477,523,0.477000000,0.023000000,523,0.998473090,0.935117148
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,0,478,522,0.478000000,0.022000000,522,0.998603020,0.937878288
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,1,476,524,0.476000000,0.024000000,524,0.998337377,0.932361283
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,2,461,539,0.461000000,0.039000000,539,0.995606861,0.891642822
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,3,510,490,0.510000000,0.010000000,510,0.999711442,0.971430848
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,4,422,578,0.422000000,0.078000000,578,0.982373383,0.790858602
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,5,440,560,0.440000000,0.060000000,560,0.989587521,0.836501268
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,6,432,568,0.432000000,0.068000000,568,0.986616520,0.816037165
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,7,7,7,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,0,451,549,0.451000000,0.049000000,549,0.993061046,0.865121946
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,1,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,2,478,522,0.478000000,0.022000000,522,0.998603020,0.937878288
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,3,489,511,0.489000000,0.011000000,511,0.999650840,0.968604804
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,4,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,5,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,6,461,539,0.461000000,0.039000000,539,0.995606861,0.891642822
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,8,0,7,424,576,0.424000000,0.076000000,576,0.983269211,0.795859283
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,0,479,521,0.479000000,0.021000000,521,0.998727169,0.940644722
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,1,430,570,0.430000000,0.070000000,570,0.985815037,0.810966176
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,2,473,527,0.473000000,0.027000000,527,0.997895527,0.924125133
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,3,436,564,0.436000000,0.064000000,564,0.988148956,0.826232932
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,4,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,5,451,549,0.451000000,0.049000000,549,0.993061046,0.865121946
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,6,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,9,1,7,481,519,0.481000000,0.019000000,519,0.998958123,0.946193556
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,0,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,1,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,2,468,532,0.468000000,0.032000000,532,0.997043340,0.910501849
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,3,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,4,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,5,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,6,447,553,0.447000000,0.053000000,553,0.991879693,0.854648614
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,10,2,7,461,539,0.461000000,0.039000000,539,0.995606861,0.891642822
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,0,437,563,0.437000000,0.063000000,563,0.988517390,0.828793173
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,1,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,2,482,518,0.482000000,0.018000000,518,0.999064932,0.948975997
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,3,512,488,0.512000000,0.012000000,512,0.999584464,0.965784285
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,4,454,546,0.454000000,0.046000000,546,0.993885872,0.873027144
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,5,472,528,0.472000000,0.028000000,528,0.997736670,0.921390165
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,6,446,554,0.446000000,0.054000000,554,0.991569769,0.852042119
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,11,3,7,420,580,0.420000000,0.080000000,580,0.981453895,0.785875195
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,0,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,1,436,564,0.436000000,0.064000000,564,0.988148956,0.826232932
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,2,487,513,0.487000000,0.013000000,513,0.999512314,0.962969269
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,3,435,565,0.435000000,0.065000000,565,0.987774655,0.823677227
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,4,482,518,0.482000000,0.018000000,518,0.999064932,0.948975997
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,5,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,6,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,12,4,7,487,513,0.487000000,0.013000000,513,0.999512314,0.962969269
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,0,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,1,443,557,0.443000000,0.057000000,557,0.990604956,0.844250767
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,2,421,579,0.421000000,0.079000000,579,0.981916598,0.788364747
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,3,468,532,0.468000000,0.032000000,532,0.997043340,0.910501849
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,4,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,5,447,553,0.447000000,0.053000000,553,0.991879693,0.854648614
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,6,452,548,0.452000000,0.048000000,548,0.993341812,0.867752202
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,13,5,7,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,0,459,541,0.459000000,0.041000000,541,0.995144209,0.886299501
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,1,470,530,0.470000000,0.030000000,530,0.997401589,0.915935735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,2,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,3,441,559,0.441000000,0.059000000,559,0.989932517,0.839079812
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,4,489,511,0.489000000,0.011000000,511,0.999650840,0.968604804
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,5,435,565,0.435000000,0.065000000,565,0.987774655,0.823677227
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,6,473,527,0.473000000,0.027000000,527,0.997895527,0.924125133
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,14,6,7,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,0,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,1,456,544,0.456000000,0.044000000,544,0.994406653,0.878321443
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,2,441,559,0.441000000,0.059000000,559,0.989932517,0.839079812
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,3,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,4,439,561,0.439000000,0.061000000,561,0.989236670,0.833927324
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,5,426,574,0.426000000,0.074000000,574,0.984141411,0.800877358
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,6,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,15,7,7,484,516,0.484000000,0.016000000,516,0.999261214,0.954557029
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,0,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,1,467,533,0.467000000,0.033000000,533,0.996855525,0.907792562
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,2,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,3,451,549,0.451000000,0.049000000,549,0.993061046,0.865121946
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,4,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,5,448,552,0.448000000,0.052000000,552,0.992183779,0.857259828
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,6,429,571,0.429000000,0.071000000,571,0.985405468,0.808437349
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,16,0,7,438,562,0.438000000,0.062000000,562,0.988879961,0.831357964
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,0,427,573,0.427000000,0.073000000,573,0.984568658,0.803392956
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,1,483,517,0.483000000,0.017000000,517,0.999165962,0.951763814
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,2,470,530,0.470000000,0.030000000,530,0.997401589,0.915935735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,3,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,4,464,536,0.464000000,0.036000000,536,0.996257297,0.899695094
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,5,468,532,0.468000000,0.032000000,532,0.997043340,0.910501849
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,6,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,17,1,7,449,551,0.449000000,0.051000000,551,0.992482032,0.859875776
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,0,407,593,0.407000000,0.093000000,593,0.974898337,0.753895990
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,1,434,566,0.434000000,0.066000000,566,0.987394484,0.821126042
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,2,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,3,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,4,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,5,413,587,0.413000000,0.087000000,587,0.978048924,0.768567592
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,6,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,18,2,7,470,530,0.470000000,0.030000000,530,0.997401589,0.915935735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,0,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,1,475,525,0.475000000,0.025000000,525,0.998195879,0.929610672
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,2,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,3,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,4,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,5,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,6,437,563,0.437000000,0.063000000,563,0.988517390,0.828793173
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,19,3,7,456,544,0.456000000,0.044000000,544,0.994406653,0.878321443
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,0,454,546,0.454000000,0.046000000,546,0.993885872,0.873027144
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,1,488,512,0.488000000,0.012000000,512,0.999584464,0.965784285
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,2,470,530,0.470000000,0.030000000,530,0.997401589,0.915935735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,3,471,529,0.471000000,0.029000000,529,0.997572025,0.918660373
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,4,439,561,0.439000000,0.061000000,561,0.989236670,0.833927324
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,5,464,536,0.464000000,0.036000000,536,0.996257297,0.899695094
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,6,477,523,0.477000000,0.023000000,523,0.998473090,0.935117148
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,20,4,7,452,548,0.452000000,0.048000000,548,0.993341812,0.867752202
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,0,452,548,0.452000000,0.048000000,548,0.993341812,0.867752202
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,1,470,530,0.470000000,0.030000000,530,0.997401589,0.915935735
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,2,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,3,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,4,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,5,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,6,467,533,0.467000000,0.033000000,533,0.996855525,0.907792562
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,21,5,7,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,0,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,1,430,570,0.430000000,0.070000000,570,0.985815037,0.810966176
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,2,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,3,480,520,0.480000000,0.020000000,520,0.998845536,0.943416472
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,4,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,5,435,565,0.435000000,0.065000000,565,0.987774655,0.823677227
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,6,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,22,6,7,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,23,7,0,465,535,0.465000000,0.035000000,535,0.996462505,0.902389203
