label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_sampler_island_w10_repeat03_20260526\payloads\restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload.bin,1000,125,10,0.457368000,0.042632000,0.881953966,457.368000000,17.151926306,18,0,593,0.407000000
