label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,4,16000,7381,8619,0.461312500,0.038687500,0.995677052,0.892479506
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,5,16000,7339,8661,0.458687500,0.041312500,0.995069821,0.885466392
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,6,16000,7196,8804,0.449750000,0.050250000,0.992701895,0.861840855
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,4,7,16000,7282,8718,0.455125000,0.044875000,0.994181675,0.876002796
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,0,15000,6872,8128,0.458133333,0.041866667,0.994936510,0.883990193
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,1,15000,6826,8174,0.455066667,0.044933333,0.994166518,0.875848352
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,2,15000,6834,8166,0.455600000,0.044400000,0.994304358,0.877261028
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,3,15000,6878,8122,0.458533333,0.041466667,0.995032914,0.885055568
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,4,15000,6970,8030,0.464666667,0.035333333,0.996394747,0.901490608
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,5,15000,6855,8145,0.457000000,0.043000000,0.994658318,0.880975897
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,6,15000,6868,8132,0.457866667,0.042133333,0.994871725,0.883280380
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,5,7,15000,6839,8161,0.455933333,0.044066667,0.994389668,0.878144653
restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.payload,6,0,15000,6885,8115,0.459000000,0.041000000,0.995144209,0.886299501
