run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_near_smoke_direct01,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke_direct01.bin,127,0,0,5000.0,256,30.346456692913385,29.853977415146243,2.424448591288189,1.2607642322089667,24,232,105.83464566929133,-1.0,190.99999999999991,2500.000000000001,1354.188277114377,35.30708661417323,29.179660183575585,2.7427050310147565,1.2607642322089667,27,229,105.83464566929133,-1.0,190.9999999999999,2500.0000000000005,1369.8585632041352,-4.960629921259843,40.44679075204524,5.961845190755612e-13,1881.2021587192885,0.06128234973017535,0.04620283632412032,18946.277767515297,1.0
