byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
60,5,451,549,0.451000000,0.049000000,549,482,485,False
9,6,455,545,0.455000000,0.045000000,545,73,78,False
61,6,455,545,0.455000000,0.045000000,545,489,494,False
9,0,543,457,0.543000000,0.043000000,543,79,72,False
116,6,458,542,0.458000000,0.042000000,542,929,934,False
4,4,461,539,0.461000000,0.039000000,539,35,36,False
15,3,461,539,0.461000000,0.039000000,539,124,123,False
18,3,461,539,0.461000000,0.039000000,539,148,147,False
80,6,539,461,0.539000000,0.039000000,539,641,646,False
101,6,539,461,0.539000000,0.039000000,539,809,814,False
113,5,461,539,0.461000000,0.039000000,539,906,909,False
6,3,462,538,0.462000000,0.038000000,538,52,51,False
47,5,462,538,0.462000000,0.038000000,538,378,381,False
71,5,538,462,0.538000000,0.038000000,538,570,573,False
113,2,462,538,0.462000000,0.038000000,538,909,906,False
74,0,463,537,0.463000000,0.037000000,537,599,592,False
75,0,463,537,0.463000000,0.037000000,537,607,600,False
91,0,537,463,0.537000000,0.037000000,537,735,728,False
104,6,463,537,0.463000000,0.037000000,537,833,838,False
7,7,464,536,0.464000000,0.036000000,536,56,63,False
17,1,464,536,0.464000000,0.036000000,536,142,137,False
38,5,536,464,0.536000000,0.036000000,536,306,309,False
99,4,464,536,0.464000000,0.036000000,536,795,796,False
101,0,464,536,0.464000000,0.036000000,536,815,808,False
109,7,536,464,0.536000000,0.036000000,536,872,879,False
4,1,465,535,0.465000000,0.035000000,535,38,33,False
31,4,465,535,0.465000000,0.035000000,535,251,252,False
84,3,535,465,0.535000000,0.035000000,535,676,675,False
14,0,466,534,0.466000000,0.034000000,534,119,112,False
64,5,534,466,0.534000000,0.034000000,534,514,517,False
68,2,534,466,0.534000000,0.034000000,534,549,546,False
74,2,534,466,0.534000000,0.034000000,534,597,594,False
