label,seq,row_index,phase,phase_name,event_index,fifo_byte,fifo_empty,fifo_full,ro_en
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,74,2,1,warmup,3,20,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,75,2,1,warmup,4,4,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,76,2,2,send,0,144,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,77,2,2,send,1,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,78,2,2,send,2,136,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,79,2,2,send,3,145,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,80,2,2,send,4,130,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,81,2,2,send,5,169,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,82,2,2,send,6,208,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,83,2,2,send,7,10,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,84,2,2,send,8,65,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,85,2,2,send,9,145,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,86,2,2,send,10,176,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,87,2,2,send,11,134,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,88,2,2,send,12,138,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,89,2,2,send,13,105,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,90,2,2,send,14,12,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,91,2,2,send,15,41,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,92,2,2,send,16,82,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,93,2,2,send,17,135,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,94,2,2,send,18,1,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,95,2,2,send,19,48,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,96,2,2,send,20,96,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,97,2,2,send,21,241,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,98,2,2,send,22,3,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,99,2,2,send,23,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,100,2,2,send,24,211,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,101,2,2,send,25,168,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,102,2,2,send,26,112,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,103,2,2,send,27,9,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,104,2,2,send,28,22,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,105,2,2,send,29,196,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,106,2,2,send,30,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,107,2,2,send,31,78,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,108,3,1,warmup,1,8,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,109,3,1,warmup,2,8,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,110,3,1,warmup,3,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,111,3,1,warmup,4,70,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,112,3,2,send,0,49,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,113,3,2,send,1,10,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,114,3,2,send,2,40,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,115,3,2,send,3,176,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,116,3,2,send,4,4,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,117,3,2,send,5,121,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,118,3,2,send,6,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,119,3,2,send,7,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,120,3,2,send,8,136,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,121,3,2,send,9,1,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,122,3,2,send,10,130,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,123,3,2,send,11,136,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,124,3,2,send,12,146,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,125,3,2,send,13,4,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,126,3,2,send,14,5,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,127,3,2,send,15,162,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,128,3,2,send,16,46,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,129,3,2,send,17,68,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,130,3,2,send,18,77,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,131,3,2,send,19,97,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,132,3,2,send,20,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,133,3,2,send,21,50,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,134,3,2,send,22,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,135,3,2,send,23,145,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,136,3,2,send,24,32,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,137,3,2,send,25,12,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,138,3,2,send,26,124,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,139,3,2,send,27,36,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,140,3,2,send,28,196,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,141,3,2,send,29,65,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,142,3,2,send,30,139,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,143,3,2,send,31,136,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,144,4,1,warmup,1,17,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,145,4,1,warmup,2,0,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,146,4,1,warmup,3,44,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,147,4,1,warmup,4,137,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,148,4,2,send,0,2,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,149,4,2,send,1,21,0,1,1
restart_fifo_diag_regs_only_warmup5_1000x32_run01_no_xadc,150,4,2,send,2,193,0,1,1
