label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_warmup5_1000x125_run01_no_xadc,1,1000,125,5,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run01_no_xadc.bin,70B8335811743DB6853119D4A256E8B89E33AE0C450547A1F7810300E6CFD77D,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260524\restart_fifo_compact_diag_regs_only_warmup5_1000x125_run01_no_xadc.send_packed.bin,2332C65BE052DD36110FDB2EF50BF6FE708540A87DE247CCC09E998E05B8B98B,0.498316000,0.001684000,498.316000000,15.940330737,449,547,26,1,549,0.549000000
