label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_warmup4_1000x125_run01_no_xadc,1,1000,125,4,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run01_no_xadc.bin,EFB2ADE99B65534889C1625D69CA03742D8228A7EEDB2AF7F6FBB84035E05AEB,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260524\restart_fifo_compact_diag_regs_only_warmup4_1000x125_run01_no_xadc.send_packed.bin,018A2D008554AC928D41CED2A0C15C5558BD87522484A93A9476CEFD566E42DC,0.498297000,0.001703000,498.297000000,15.119086976,447,547,1,7,555,0.445000000
