label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
random1_baseline_ro4_repeat02,tdc_reset_enable_random1_baseline_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro4_repeat02_2mib.bin,12,205842,222225,16384,2.66526894,5.39441543,6.59971377,1.29523176,3.45117809,4.63149354,12.5487578,0.0111090765,3,-0.00864335349,-0.914794922,34.0115192
random1_baseline_ro4_repeat02,tdc_reset_enable_random1_baseline_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro4_repeat02_2mib.bin,13,222226,238609,16384,2.64364125,5.40643903,6.5943101,1.28446694,3.50414497,4.71691165,12.5559698,0.0130623207,4,-0.00646389382,-0.741333008,33.8372793
random1_baseline_ro4_repeat02,tdc_reset_enable_random1_baseline_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro4_repeat02_2mib.bin,14,238610,254993,16384,2.64109314,5.39602925,6.58583423,1.26889315,3.45021533,4.58848901,12.5258479,0.0135506318,3,-0.00370936018,-0.326904297,34.1916972
random1_baseline_ro4_repeat02,tdc_reset_enable_random1_baseline_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro4_repeat02_2mib.bin,15,254994,262142,7149,2.66846432,5.42281266,6.61072188,1.2819253,3.54378247,4.7482433,12.0288673,0.0135702294,3,0.0120195505,-0.741921947,33.9848687
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,0,9498,25881,16384,2.60755837,5.55328317,6.68716128,1.28639869,4.52021974,5.642448,12.7251625,0.0122077764,3,-0.00287515839,-1.71856689,34.1653002
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,1,25882,42265,16384,2.64732257,5.54657949,6.69478984,1.30629526,4.42635281,5.61198271,12.7397199,0.0106207654,3,0.0103170232,-2.10528564,34.4204318
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,2,42266,58649,16384,2.62220698,5.55483775,6.69758741,1.29091619,4.51215997,5.69166097,12.7505997,0.0114142709,4,0.00703188031,-1.79638672,33.8689237
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,3,58650,75033,16384,2.65041836,5.56135635,6.70624261,1.29177827,4.42824736,5.66908312,12.7519518,0.0103766099,3,-0.00248513613,-1.84918213,34.2533141
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,4,75034,91417,16384,2.62234465,5.55999366,6.6947602,1.26656092,4.50614455,5.54878889,12.7421915,0.0105597265,3,0.0044946748,-1.46881104,33.9075981
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,5,91418,107801,16384,2.6533158,5.55425809,6.6957441,1.27633906,4.49816282,5.66908312,12.7390619,0.0115363487,3,-0.0058909583,-1.52960205,34.0175133
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,6,107802,124185,16384,2.64039253,5.55690182,6.70268695,1.2928566,4.56120815,5.61629571,12.7466261,0.00988829885,3,0.00495971022,-1.78863525,33.9907828
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,7,124186,140569,16384,2.63044058,5.55763187,6.69517447,1.2928566,4.49418845,5.59060906,12.7332344,0.0100714155,3,-0.0065761998,-1.86047363,34.0730847
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,8,140570,156953,16384,2.61740816,5.55755273,6.69492708,1.26656092,4.490225,5.57793523,12.7410557,0.0120856986,3,-0.00256970598,-1.45043945,34.2293839
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,9,156954,173337,16384,2.64405599,5.55531798,6.6918281,1.2915627,4.5344336,5.64685317,12.7226015,0.0111701154,3,0.00904787388,-2.01068115,34.2571085
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,10,173338,189721,16384,2.6498662,5.5435436,6.69509631,1.32117982,4.4150375,5.56120815,12.7342396,0.00982725996,3,0.00224508586,-2.57080078,34.2874538
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,11,189722,206105,16384,2.60642976,5.54990321,6.69269983,1.27356894,4.43966717,5.57793523,12.7342781,0.0111090765,3,-0.00371985088,-1.50708008,34.2335808
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,12,206106,222489,16384,2.63207265,5.56517851,6.71141159,1.30303247,4.46667027,5.46861854,12.7587611,0.0097051822,3,0.0100193773,-1.92462158,34.2719197
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,13,222490,238873,16384,2.64803526,5.56080011,6.69664136,1.29696161,4.490225,5.64685317,12.7467124,0.0111090765,3,-0.00275875832,-1.9072876,34.1305576
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,14,238874,255257,16384,2.65476839,5.56170624,6.70203671,1.29177827,4.44541115,5.53647563,12.7435257,0.012390893,3,0.00222115552,-1.84967041,34.1248795
random1_sampler_local_ro4_repeat02,tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro4_repeat02_2mib.bin,15,255258,262142,6885,2.65196533,5.55012505,6.68326037,1.2923732,4.53492182,5.52042225,12.1088381,0.0114758861,3,-0.0084193739,-1.55904139,33.9331966
