label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w11_data_ro3_except3_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload.bin,1000,125,5,0.576638000,0.076638000,0.794262182,576.638000000,8.852511282,1,7,769,0.769000000
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w11_data_ro3_except3_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload.bin,1000,125,5,0.503005000,0.003005000,0.991355354,503.005000000,16.058672890,50,7,557,0.557000000
restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w11_data_ro3_except3_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload.bin,1000,125,11,0.544560000,0.044560000,0.876837080,544.560000000,8.132428911,0,5,730,0.730000000
restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w11_data_ro3_except3_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload.bin,1000,125,11,0.501558000,0.001558000,0.995511552,501.558000000,14.921214294,89,3,560,0.560000000
