label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,0,0,4428,3572,0.553500000,0.053500000,0.991725461,0.853344778
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,1,1,4523,3477,0.565375000,0.065375000,0.987632779,0.822720004
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,2,2,4708,3292,0.588500000,0.088500000,0.977281398,0.764885680
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,3,3,4674,3326,0.584250000,0.084250000,0.979421288,0.775342266
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,4,4,4412,3588,0.551500000,0.051500000,0.992333635,0.858567209
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,5,5,4782,3218,0.597750000,0.097750000,0.972251554,0.742385870
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,6,6,4860,3140,0.607500000,0.107500000,0.966393950,0.719043686
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,7,7,4361,3639,0.545125000,0.045125000,0.994116577,0.875341010
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,8,0,4628,3372,0.578500000,0.078500000,0.982145730,0.789611136
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,9,1,4673,3327,0.584125000,0.084125000,0.979482600,0.775650963
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,10,2,4567,3433,0.570875000,0.070875000,0.985456986,0.808753210
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,11,3,4746,3254,0.593250000,0.093250000,0.974762400,0.753287899
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,12,4,4594,3406,0.574250000,0.074250000,0.984033677,0.800249143
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,13,5,4526,3474,0.565750000,0.065750000,0.987490078,0.821763415
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,14,6,4763,3237,0.595375000,0.095375000,0.973591836,0.748129451
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,15,7,4535,3465,0.566875000,0.066875000,0.987057017,0.818897449
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,16,0,4669,3331,0.583625000,0.083625000,0.979726921,0.776886411
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,17,1,4712,3288,0.589000000,0.089000000,0.977022579,0.763660461
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,18,2,4473,3527,0.559125000,0.059125000,0.989889713,0.838757242
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,19,3,4663,3337,0.582875000,0.082875000,0.980090621,0.778741570
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,20,4,4686,3314,0.585750000,0.085750000,0.978678299,0.771643046
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,21,5,4581,3419,0.572625000,0.072625000,0.984727356,0.804337437
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,22,6,4699,3301,0.587375000,0.087375000,0.977858298,0.767646232
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,23,7,4560,3440,0.570000000,0.070000000,0.985815037,0.810966176
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,24,0,4638,3362,0.579750000,0.079750000,0.981570126,0.786497180
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro3_1000x125_strict_20260528_ro3_warmup_neighbors.payload,25,1,4705,3295,0.588125000,0.088125000,0.977474536,0.765805277
