label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.payload.bin,1000,125,5,0.499323000,0.000677000,0.998047912,499.323000000,16.052123567,27,3,560,0.440000000
restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.payload.bin,1000,125,10,0.458617000,0.041383000,0.885278509,458.617000000,16.927737917,83,7,590,0.410000000
restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.payload.bin,1000,125,11,0.470488000,0.029512000,0.917264715,470.488000000,15.721763769,2,0,584,0.416000000
