"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525","completed","","P0","262160","262160","A5CF6489ED0023C3A5D064190C402AC9","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin","A520D80F4F775ACA6A426E86A7A001AE99C8938C124C3BBB010CE6B63502DD60","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0\RO_TDC_reset_aligned_top.bit","2B0C4BF0B9738DFC490EC9D82818061760B410037F90D151791610F1991CA474","random1 bad baseline reset-aligned TDC warmup0; first 32768 packets only to avoid observed long-stream stop near 44k packets"
"tdc_reset_random1_baseline_ro0_warmup12_preopen_20260525","completed","","P0","262160","262160","A5CF64F5D7301CE1A5D06485F60814E1","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525.bin","8CEC76E389E464236824DCC22F211511BEFA9E97EB71248C933C702256BA8251","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12\RO_TDC_reset_aligned_top.bit","CF29D5D679F2FD17C2D483D99B121F5F2E531062EE77075335BCF4971A2E0061","random1 bad baseline reset-aligned TDC warmup12; first 32768 packets only to avoid observed long-stream stop near 44k packets"
"tdc_reset_random3_goodref_ro0_warmup0_preopen_20260525","completed","","P0","262160","262160","A5CF6489ED4014C9A5D064190C3822E1","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_warmup0_32k._preopen_20260525.bin","37F8B7F97A2FE173F96CA9AB8D0E4B1B6B577CA83DAD35D847047EF3137E0DE1","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random3_goodref_ro0_warmup0\RO_TDC_reset_aligned_top.bit","1EFAE88F3E43A096DA7243B9CA4334D4012267CECD26128D5F34F4BA5249DE23","random3 good reference reset-aligned TDC warmup0; first 32768 packets only to avoid observed long-stream stop near 44k packets"
"tdc_reset_random3_goodref_ro0_warmup12_preopen_20260525","completed","","P0","262160","262160","A5CF64F5D7242CE1A5D06485F6292BE1","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_warmup12_32k._preopen_20260525.bin","2D69546444A9A8A0F350B445D1A5317BCA41F4D67F8E2A59186ACCDD218AEAF4","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random3_goodref_ro0_warmup12\RO_TDC_reset_aligned_top.bit","F274B199DEB83197538BC9399961F4276A281CFB00F596165F03F9EB57AFB19B","random3 good reference reset-aligned TDC warmup12; first 32768 packets only to avoid observed long-stream stop near 44k packets"
"tdc_reset_random1_sampler_local_ro0_warmup0_preopen_20260525","completed","","P1","262160","262160","A5CF6489ED0018C3A5D064190C4026C9","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_warmup0_32k._preopen_20260525.bin","B95AC8C2404536FC546E27526C78EC3A0B7F498EE9E2DE00DE050F044A8E9D0B","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_warmup0\RO_TDC_reset_aligned_top.bit","B902B8B5BB7031444FCFEC2D3D4DA29996D231D38C74B25BFCDD1030D91A10CF","random1 sampler-local reset-aligned TDC warmup0 after smoke passes; first 32768 packets only to avoid observed long-stream stop near 44k packets"
"tdc_reset_random1_sampler_local_ro0_warmup12_preopen_20260525","completed","","P1","262160","262160","A5CF64F5D74034C9A5D06485F64023C9","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_warmup12_32k._preopen_20260525.bin","655C38DA66A77755BCE4D342D72F9E142AA10C1088820E40655B31A081BDD479","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_warmup12\RO_TDC_reset_aligned_top.bit","C87D7ACA9F041E197C051CEF19CC644C9D71261F03DBA5F45A25FD5C809230A2","random1 sampler-local reset-aligned TDC warmup12 after smoke passes; first 32768 packets only to avoid observed long-stream stop near 44k packets"
