label,run,source,source_format,tdcr_header_found,tdcr_version,tdcr_pair_id,tdcr_family_id,tdcr_warmup_packets,tdcr_capture_packets,tdcr_sample_div,packets,seq_gaps,seq_wraps,enable_edge_index,pre_enable_packets,post_enable_packets,bins,warmup_start,early_packets,window_packets,lag,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,early_entropy_a,early_entropy_b,early_entropy_diff,early_min_entropy_a,early_min_entropy_b,early_min_entropy_diff,transition_entropy_diff,transition_min_entropy_diff,same_diff_transition_ratio,residence_runs,residence_mean_len,residence_median_len,residence_p95_len,longest_same_diff_bin_run,autocorr_diff_lag,autocorr_a_lag,autocorr_b_lag,first_window_packets,later_window_packets,first_entropy_a,first_entropy_b,first_entropy_diff,later_entropy_a,later_entropy_b,later_entropy_diff,first_minus_later_entropy_a,first_minus_later_entropy_b,first_minus_later_entropy_diff,first_later_tvd_a,first_later_tvd_b,first_later_tvd_diff,first_diff_mean_bin,later_diff_mean_bin,first_minus_later_diff_mean_bin,warmup_packets,warmup_entropy_a,warmup_entropy_b,warmup_entropy_diff,warmup_transition_entropy_diff,warmup_same_diff_transition_ratio,warmup_longest_same_diff_bin_run,warmup_autocorr_diff_lag
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,0,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.6310353,5.58162734,6.56096514,8.94482158,0.0136986301,2,-0.0917528851
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,12,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.59899277,5.57796486,6.55433954,8.94482158,0.0136986301,2,-0.0921891741
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,64,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.57331691,5.55782278,6.52486823,8.94482158,0.0136986301,2,-0.103906905
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,256,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.56817042,5.52484017,6.51613093,8.92672938,0.00978473581,2,-0.052764433
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,1024,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.7722425,5.53660018,6.57891167,8.95412664,0.0176125245,2,-0.0350556235
tdc_reset_random1_baseline_ro0_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup0_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,4096,512,4096,1,2.70875002,5.60513628,6.72672868,1.29488767,4.24603568,5.38537821,2.6310353,5.58162734,6.56096514,1.29264087,4.0931094,5.4150375,13.0265545,10.3561878,0.01028411,32433,1.01039065,1,1,3,-0.00245218517,-0.00331486212,-0.00681486065,4096,28674,2.67519968,5.58758652,6.70783445,2.71215232,5.60634641,6.72704257,-0.0369526394,-0.0187598915,-0.0192081186,0.0272393981,0.0464541184,0.0657747743,1.62548828,0.978621748,0.646866533,512,2.68951206,5.5635942,6.55778029,8.92672938,0.00587084149,2,-0.00505447488
tdc_reset_random1_baseline_ro0_warmup12_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,0,512,4096,1,2.67471996,5.4230943,6.61332639,1.30845357,3.58698907,4.79674005,2.46134316,5.31144036,6.45284866,1.28575448,3.44541115,4.54056838,12.8024672,9.29960431,0.012786475,32351,1.01295169,1,1,4,-0.00378227049,0.000917986785,0.00648108498,4096,28674,2.59120312,5.41489767,6.59369756,2.68483095,5.42329595,6.61423664,-0.0936278273,-0.00839828772,-0.0205390874,0.0273014847,0.0389901961,0.0520708002,-0.263427734,-0.370579619,0.107151885,512,2.46134316,5.31144036,6.45284866,8.929166,0.00587084149,2,-0.0236055432
tdc_reset_random1_baseline_ro0_warmup12_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,12,512,4096,1,2.67471996,5.4230943,6.61332639,1.30845357,3.58698907,4.79674005,2.46134316,5.31144036,6.45284866,1.28575448,3.44541115,4.54056838,12.8024672,9.29960431,0.012786475,32351,1.01295169,1,1,4,-0.00378227049,0.000917986785,0.00648108498,4096,28674,2.59120312,5.41489767,6.59369756,2.68483095,5.42329595,6.61423664,-0.0936278273,-0.00839828772,-0.0205390874,0.0273014847,0.0389901961,0.0520708002,-0.263427734,-0.370579619,0.107151885,512,2.47314363,5.31672909,6.45688197,8.9330799,0.00587084149,2,-0.02487723
tdc_reset_random1_baseline_ro0_warmup12_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,64,512,4096,1,2.67471996,5.4230943,6.61332639,1.30845357,3.58698907,4.79674005,2.46134316,5.31144036,6.45284866,1.28575448,3.44541115,4.54056838,12.8024672,9.29960431,0.012786475,32351,1.01295169,1,1,4,-0.00378227049,0.000917986785,0.00648108498,4096,28674,2.59120312,5.41489767,6.59369756,2.68483095,5.42329595,6.61423664,-0.0936278273,-0.00839828772,-0.0205390874,0.0273014847,0.0389901961,0.0520708002,-0.263427734,-0.370579619,0.107151885,512,2.46509107,5.32849524,6.46164693,8.929166,0.00782778865,2,-0.0246817826
tdc_reset_random1_baseline_ro0_warmup12_preopen_20260525,tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_warmup12_32k._preopen_20260525.bin,raw,0,,,,,,,32770,1,0,0,0,32770,128,256,512,4096,1,2.67471996,5.4230943,6.61332639,1.30845357,3.58698907,4.79674005,2.46134316,5.31144036,6.45284866,1.28575448,3.44541115,4.54056838,12.8024672,9.29960431,0.012786475,32351,1.01295169,1,1,4,-0.00378227049,0.000917986785,0.00648108498,4096,28674,2.59120312,5.41489767,6.59369756,2.68483095,5.42329595,6.61423664,-0.0936278273,-0.00839828772,-0.0205390874,0.0273014847,0.0389901961,0.0520708002,-0.263427734,-0.370579619,0.107151885,512,2.41741367,5.3654731,6.43721374,8.929166,0.0136986301,2,-0.0127373157
