byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
46,4,505,495,0.505000000,505,371,372
46,5,485,515,0.485000000,515,370,373
46,6,506,494,0.506000000,506,369,374
46,7,470,530,0.470000000,530,368,375
47,0,511,489,0.511000000,511,383,376
47,1,505,495,0.505000000,505,382,377
47,2,490,510,0.490000000,510,381,378
47,3,498,502,0.498000000,502,380,379
47,4,487,513,0.487000000,513,379,380
47,5,496,504,0.496000000,504,378,381
47,6,472,528,0.472000000,528,377,382
47,7,480,520,0.480000000,520,376,383
48,0,477,523,0.477000000,523,391,384
48,1,526,474,0.526000000,526,390,385
48,2,513,487,0.513000000,513,389,386
48,3,500,500,0.500000000,500,388,387
48,4,529,471,0.529000000,529,387,388
48,5,507,493,0.507000000,507,386,389
48,6,494,506,0.494000000,506,385,390
48,7,516,484,0.516000000,516,384,391
49,0,523,477,0.523000000,523,399,392
49,1,486,514,0.486000000,514,398,393
49,2,499,501,0.499000000,501,397,394
49,3,531,469,0.531000000,531,396,395
49,4,498,502,0.498000000,502,395,396
49,5,495,505,0.495000000,505,394,397
49,6,488,512,0.488000000,512,393,398
49,7,502,498,0.502000000,502,392,399
50,0,502,498,0.502000000,502,407,400
50,1,484,516,0.484000000,516,406,401
50,2,499,501,0.499000000,501,405,402
50,3,487,513,0.487000000,513,404,403
50,4,494,506,0.494000000,506,403,404
50,5,487,513,0.487000000,513,402,405
50,6,478,522,0.478000000,522,401,406
50,7,490,510,0.490000000,510,400,407
51,0,527,473,0.527000000,527,415,408
51,1,503,497,0.503000000,503,414,409
51,2,506,494,0.506000000,506,413,410
51,3,506,494,0.506000000,506,412,411
51,4,527,473,0.527000000,527,411,412
51,5,502,498,0.502000000,502,410,413
51,6,500,500,0.500000000,500,409,414
51,7,476,524,0.476000000,524,408,415
52,0,493,507,0.493000000,507,423,416
52,1,460,540,0.460000000,540,422,417
52,2,491,509,0.491000000,509,421,418
52,3,487,513,0.487000000,513,420,419
52,4,475,525,0.475000000,525,419,420
52,5,524,476,0.524000000,524,418,421
52,6,504,496,0.504000000,504,417,422
52,7,454,546,0.454000000,546,416,423
53,0,508,492,0.508000000,508,431,424
53,1,490,510,0.490000000,510,430,425
53,2,498,502,0.498000000,502,429,426
53,3,504,496,0.504000000,504,428,427
53,4,482,518,0.482000000,518,427,428
53,5,496,504,0.496000000,504,426,429
53,6,499,501,0.499000000,501,425,430
53,7,509,491,0.509000000,509,424,431
54,0,476,524,0.476000000,524,439,432
54,1,482,518,0.482000000,518,438,433
54,2,509,491,0.509000000,509,437,434
54,3,495,505,0.495000000,505,436,435
54,4,489,511,0.489000000,511,435,436
54,5,486,514,0.486000000,514,434,437
54,6,491,509,0.491000000,509,433,438
54,7,493,507,0.493000000,507,432,439
55,0,499,501,0.499000000,501,447,440
55,1,471,529,0.471000000,529,446,441
55,2,508,492,0.508000000,508,445,442
55,3,524,476,0.524000000,524,444,443
55,4,512,488,0.512000000,512,443,444
55,5,520,480,0.520000000,520,442,445
55,6,500,500,0.500000000,500,441,446
55,7,488,512,0.488000000,512,440,447
56,0,506,494,0.506000000,506,455,448
56,1,516,484,0.516000000,516,454,449
56,2,524,476,0.524000000,524,453,450
56,3,480,520,0.480000000,520,452,451
56,4,522,478,0.522000000,522,451,452
56,5,508,492,0.508000000,508,450,453
56,6,494,506,0.494000000,506,449,454
56,7,503,497,0.503000000,503,448,455
57,0,525,475,0.525000000,525,463,456
57,1,496,504,0.496000000,504,462,457
57,2,495,505,0.495000000,505,461,458
57,3,495,505,0.495000000,505,460,459
57,4,502,498,0.502000000,502,459,460
57,5,517,483,0.517000000,517,458,461
57,6,475,525,0.475000000,525,457,462
57,7,489,511,0.489000000,511,456,463
58,0,517,483,0.517000000,517,471,464
58,1,492,508,0.492000000,508,470,465
58,2,512,488,0.512000000,512,469,466
58,3,514,486,0.514000000,514,468,467
58,4,503,497,0.503000000,503,467,468
58,5,503,497,0.503000000,503,466,469
58,6,501,499,0.501000000,501,465,470
58,7,485,515,0.485000000,515,464,471
59,0,501,499,0.501000000,501,479,472
59,1,501,499,0.501000000,501,478,473
59,2,500,500,0.500000000,500,477,474
59,3,470,530,0.470000000,530,476,475
59,4,453,547,0.453000000,547,475,476
59,5,488,512,0.488000000,512,474,477
59,6,486,514,0.486000000,514,473,478
59,7,490,510,0.490000000,510,472,479
60,0,496,504,0.496000000,504,487,480
60,1,522,478,0.522000000,522,486,481
60,2,507,493,0.507000000,507,485,482
60,3,487,513,0.487000000,513,484,483
60,4,505,495,0.505000000,505,483,484
60,5,492,508,0.492000000,508,482,485
60,6,510,490,0.510000000,510,481,486
60,7,480,520,0.480000000,520,480,487
61,0,499,501,0.499000000,501,495,488
61,1,507,493,0.507000000,507,494,489
61,2,521,479,0.521000000,521,493,490
61,3,492,508,0.492000000,508,492,491
61,4,500,500,0.500000000,500,491,492
61,5,496,504,0.496000000,504,490,493
61,6,495,505,0.495000000,505,489,494
61,7,518,482,0.518000000,518,488,495
62,0,514,486,0.514000000,514,503,496
62,1,510,490,0.510000000,510,502,497
62,2,479,521,0.479000000,521,501,498
62,3,477,523,0.477000000,523,500,499
62,4,465,535,0.465000000,535,499,500
62,5,514,486,0.514000000,514,498,501
62,6,513,487,0.513000000,513,497,502
62,7,503,497,0.503000000,503,496,503
63,0,496,504,0.496000000,504,511,504
63,1,485,515,0.485000000,515,510,505
63,2,468,532,0.468000000,532,509,506
63,3,499,501,0.499000000,501,508,507
63,4,475,525,0.475000000,525,507,508
63,5,494,506,0.494000000,506,506,509
63,6,477,523,0.477000000,523,505,510
63,7,491,509,0.491000000,509,504,511
64,0,494,506,0.494000000,506,519,512
64,1,525,475,0.525000000,525,518,513
64,2,507,493,0.507000000,507,517,514
64,3,494,506,0.494000000,506,516,515
64,4,501,499,0.501000000,501,515,516
64,5,479,521,0.479000000,521,514,517
64,6,480,520,0.480000000,520,513,518
64,7,493,507,0.493000000,507,512,519
65,0,492,508,0.492000000,508,527,520
65,1,505,495,0.505000000,505,526,521
65,2,470,530,0.470000000,530,525,522
65,3,500,500,0.500000000,500,524,523
65,4,541,459,0.541000000,541,523,524
65,5,507,493,0.507000000,507,522,525
65,6,492,508,0.492000000,508,521,526
65,7,502,498,0.502000000,502,520,527
66,0,491,509,0.491000000,509,535,528
66,1,547,453,0.547000000,547,534,529
66,2,510,490,0.510000000,510,533,530
66,3,501,499,0.501000000,501,532,531
66,4,486,514,0.486000000,514,531,532
66,5,479,521,0.479000000,521,530,533
66,6,491,509,0.491000000,509,529,534
66,7,474,526,0.474000000,526,528,535
67,0,519,481,0.519000000,519,543,536
67,1,475,525,0.475000000,525,542,537
67,2,488,512,0.488000000,512,541,538
67,3,502,498,0.502000000,502,540,539
67,4,485,515,0.485000000,515,539,540
67,5,481,519,0.481000000,519,538,541
67,6,496,504,0.496000000,504,537,542
67,7,507,493,0.507000000,507,536,543
68,0,535,465,0.535000000,535,551,544
68,1,503,497,0.503000000,503,550,545
68,2,488,512,0.488000000,512,549,546
68,3,504,496,0.504000000,504,548,547
68,4,487,513,0.487000000,513,547,548
68,5,478,522,0.478000000,522,546,549
68,6,503,497,0.503000000,503,545,550
68,7,515,485,0.515000000,515,544,551
69,0,505,495,0.505000000,505,559,552
69,1,477,523,0.477000000,523,558,553
69,2,503,497,0.503000000,503,557,554
69,3,497,503,0.497000000,503,556,555
69,4,526,474,0.526000000,526,555,556
69,5,493,507,0.493000000,507,554,557
69,6,479,521,0.479000000,521,553,558
69,7,490,510,0.490000000,510,552,559
70,0,511,489,0.511000000,511,567,560
70,1,502,498,0.502000000,502,566,561
70,2,499,501,0.499000000,501,565,562
70,3,502,498,0.502000000,502,564,563
70,4,502,498,0.502000000,502,563,564
70,5,493,507,0.493000000,507,562,565
70,6,503,497,0.503000000,503,561,566
70,7,486,514,0.486000000,514,560,567
71,0,497,503,0.497000000,503,575,568
71,1,530,470,0.530000000,530,574,569
71,2,502,498,0.502000000,502,573,570
71,3,492,508,0.492000000,508,572,571
71,4,505,495,0.505000000,505,571,572
71,5,491,509,0.491000000,509,570,573
71,6,508,492,0.508000000,508,569,574
71,7,483,517,0.483000000,517,568,575
72,0,483,517,0.483000000,517,583,576
72,1,526,474,0.526000000,526,582,577
72,2,523,477,0.523000000,523,581,578
72,3,503,497,0.503000000,503,580,579
72,4,511,489,0.511000000,511,579,580
72,5,518,482,0.518000000,518,578,581
72,6,498,502,0.498000000,502,577,582
72,7,479,521,0.479000000,521,576,583
73,0,472,528,0.472000000,528,591,584
73,1,486,514,0.486000000,514,590,585
73,2,462,538,0.462000000,538,589,586
73,3,482,518,0.482000000,518,588,587
73,4,479,521,0.479000000,521,587,588
73,5,497,503,0.497000000,503,586,589
73,6,508,492,0.508000000,508,585,590
73,7,524,476,0.524000000,524,584,591
74,0,496,504,0.496000000,504,599,592
74,1,515,485,0.515000000,515,598,593
74,2,511,489,0.511000000,511,597,594
74,3,487,513,0.487000000,513,596,595
74,4,502,498,0.502000000,502,595,596
74,5,495,505,0.495000000,505,594,597
74,6,509,491,0.509000000,509,593,598
74,7,470,530,0.470000000,530,592,599
75,0,486,514,0.486000000,514,607,600
75,1,468,532,0.468000000,532,606,601
75,2,494,506,0.494000000,506,605,602
75,3,503,497,0.503000000,503,604,603
75,4,492,508,0.492000000,508,603,604
75,5,501,499,0.501000000,501,602,605
75,6,485,515,0.485000000,515,601,606
75,7,494,506,0.494000000,506,600,607
76,0,485,515,0.485000000,515,615,608
76,1,499,501,0.499000000,501,614,609
76,2,521,479,0.521000000,521,613,610
76,3,483,517,0.483000000,517,612,611
76,4,475,525,0.475000000,525,611,612
76,5,495,505,0.495000000,505,610,613
76,6,498,502,0.498000000,502,609,614
76,7,492,508,0.492000000,508,608,615
77,0,474,526,0.474000000,526,623,616
77,1,523,477,0.523000000,523,622,617
77,2,519,481,0.519000000,519,621,618
77,3,500,500,0.500000000,500,620,619
77,4,475,525,0.475000000,525,619,620
77,5,483,517,0.483000000,517,618,621
77,6,497,503,0.497000000,503,617,622
77,7,499,501,0.499000000,501,616,623
78,0,474,526,0.474000000,526,631,624
78,1,496,504,0.496000000,504,630,625
78,2,505,495,0.505000000,505,629,626
78,3,493,507,0.493000000,507,628,627
78,4,512,488,0.512000000,512,627,628
78,5,510,490,0.510000000,510,626,629
78,6,519,481,0.519000000,519,625,630
78,7,497,503,0.497000000,503,624,631
79,0,507,493,0.507000000,507,639,632
79,1,486,514,0.486000000,514,638,633
79,2,503,497,0.503000000,503,637,634
79,3,481,519,0.481000000,519,636,635
79,4,511,489,0.511000000,511,635,636
79,5,486,514,0.486000000,514,634,637
79,6,490,510,0.490000000,510,633,638
79,7,489,511,0.489000000,511,632,639
80,0,480,520,0.480000000,520,647,640
80,1,515,485,0.515000000,515,646,641
80,2,472,528,0.472000000,528,645,642
80,3,494,506,0.494000000,506,644,643
80,4,509,491,0.509000000,509,643,644
80,5,500,500,0.500000000,500,642,645
80,6,479,521,0.479000000,521,641,646
80,7,502,498,0.502000000,502,640,647
81,0,494,506,0.494000000,506,655,648
81,1,499,501,0.499000000,501,654,649
81,2,502,498,0.502000000,502,653,650
81,3,492,508,0.492000000,508,652,651
81,4,484,516,0.484000000,516,651,652
81,5,485,515,0.485000000,515,650,653
81,6,485,515,0.485000000,515,649,654
81,7,527,473,0.527000000,527,648,655
82,0,524,476,0.524000000,524,663,656
82,1,481,519,0.481000000,519,662,657
82,2,496,504,0.496000000,504,661,658
82,3,495,505,0.495000000,505,660,659
82,4,491,509,0.491000000,509,659,660
82,5,514,486,0.514000000,514,658,661
82,6,489,511,0.489000000,511,657,662
82,7,510,490,0.510000000,510,656,663
83,0,506,494,0.506000000,506,671,664
83,1,498,502,0.498000000,502,670,665
83,2,514,486,0.514000000,514,669,666
83,3,483,517,0.483000000,517,668,667
83,4,498,502,0.498000000,502,667,668
83,5,498,502,0.498000000,502,666,669
83,6,493,507,0.493000000,507,665,670
83,7,509,491,0.509000000,509,664,671
84,0,481,519,0.481000000,519,679,672
84,1,519,481,0.519000000,519,678,673
84,2,513,487,0.513000000,513,677,674
84,3,493,507,0.493000000,507,676,675
84,4,498,502,0.498000000,502,675,676
84,5,486,514,0.486000000,514,674,677
84,6,468,532,0.468000000,532,673,678
84,7,487,513,0.487000000,513,672,679
85,0,505,495,0.505000000,505,687,680
85,1,480,520,0.480000000,520,686,681
85,2,475,525,0.475000000,525,685,682
85,3,494,506,0.494000000,506,684,683
85,4,496,504,0.496000000,504,683,684
85,5,513,487,0.513000000,513,682,685
85,6,495,505,0.495000000,505,681,686
85,7,512,488,0.512000000,512,680,687
86,0,498,502,0.498000000,502,695,688
86,1,492,508,0.492000000,508,694,689
86,2,486,514,0.486000000,514,693,690
