label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_compact_warmup4_1000x125_explore1_run01_20260528,1,1000,125,4,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_compact_warmup4_1000x125_explore1_run01_20260528.bin,6F70F6BE63CC3A8D8EB02E38FE1A11FB5AD1BD373FA64C8C363A3DAE98BE7ABB,E:\Project\MLDSA\RO_TRNG\data\experiments\sample_ro_directive_variance_20260528\restart_fifo_compact_diag_compact_warmup4_1000x125_explore1_run01_20260528.send_packed.bin,C25ECF9DC893BF145FC774046D7C265321904D8A318C04D61C16412ACAADCBD7,0.496761000,0.003239000,496.761000000,15.475331305,442,542,3,3,560,0.440000000
