label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,0,16000,9630,6370,0.601875000,0.101875000,0.969843218,0.732464202
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,1,16000,9569,6431,0.598062500,0.098062500,0.972072683,0.741631835
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,2,16000,9569,6431,0.598062500,0.098062500,0.972072683,0.741631835
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,3,16000,9570,6430,0.598125000,0.098125000,0.972036838,0.741481075
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,4,16000,9607,6393,0.600437500,0.100437500,0.970694098,0.735914012
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,5,16000,9652,6348,0.603250000,0.103250000,0.969017691,0.729172084
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,6,16000,9656,6344,0.603500000,0.103500000,0.968866371,0.728574324
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,7,16000,9613,6387,0.600812500,0.100812500,0.970473328,0.735013266
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,0,16000,9659,6341,0.603687500,0.103687500,0.968752634,0.728126166
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,1,16000,9573,6427,0.598312500,0.098312500,0.971929164,0.741028891
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,2,16000,9661,6339,0.603812500,0.103812500,0.968676691,0.727827471
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,3,16000,9639,6361,0.602437500,0.102437500,0.969506879,0.731116518
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,4,16000,9526,6474,0.595375000,0.095375000,0.973591836,0.748129451
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,5,16000,9478,6522,0.592375000,0.092375000,0.975236547,0.755417339
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,6,16000,9629,6371,0.601812500,0.101812500,0.969880471,0.732614022
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,7,16000,9547,6453,0.596687500,0.096687500,0.972855333,0.744952541
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,0,16000,9484,6516,0.592750000,0.092750000,0.975033901,0.754504337
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,1,16000,9645,6355,0.602812500,0.102812500,0.969281594,0.730218762
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,2,16000,9643,6357,0.602687500,0.102687500,0.969356783,0.730517952
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,3,16000,9677,6323,0.604812500,0.104812500,0.968065758,0.725440138
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,4,16000,9542,6458,0.596375000,0.096375000,0.973031627,0.745708314
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,5,16000,9639,6361,0.602437500,0.102437500,0.969506879,0.731116518
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,6,16000,9692,6308,0.605750000,0.105750000,0.967487526,0.723205595
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,7,16000,9520,6480,0.595000000,0.095000000,0.973800369,0.749038426
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,0,16000,9664,6336,0.604000000,0.104000000,0.968562601,0.727379545
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,1,16000,9596,6404,0.599750000,0.099750000,0.971096647,0.737566842
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,2,16000,9524,6476,0.595250000,0.095250000,0.973661440,0.748432379
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,3,16000,9532,6468,0.595750000,0.095750000,0.973382459,0.747221048
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,4,16000,9642,6358,0.602625000,0.102625000,0.969394342,0.730667570
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,5,16000,9529,6471,0.595562500,0.095562500,0.973487253,0.747675178
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,6,16000,9586,6414,0.599125000,0.099125000,0.971460136,0.739071060
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,7,16000,9617,6383,0.601062500,0.101062500,0.970325678,0.734413081
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,4,0,16000,9542,6458,0.596375000,0.096375000,0.973031627,0.745708314
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,4,1,16000,9564,6436,0.597750000,0.097750000,0.972251554,0.742385870
