label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,0,0,4768,3232,0.596000000,0.096000000,0.973242407,0.746615764
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,1,1,4830,3170,0.603750000,0.103750000,0.968714674,0.727976811
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,2,2,4803,3197,0.600375000,0.100375000,0.970730811,0.736064191
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,3,3,4825,3175,0.603125000,0.103125000,0.969093209,0.729471058
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,4,4,4899,3101,0.612375000,0.112375000,0.963249762,0.707512708
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,5,5,4845,3155,0.605625000,0.105625000,0.967564930,0.723503334
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,6,6,4817,3183,0.602125000,0.102125000,0.969693969,0.731865076
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,7,7,4902,3098,0.612750000,0.112750000,0.963001927,0.706629516
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,8,0,4862,3138,0.607750000,0.107750000,0.966236213,0.718450107
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,9,1,4816,3184,0.602000000,0.102000000,0.969768640,0.732164608
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,10,2,4905,3095,0.613125000,0.113125000,0.962753237,0.705746864
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,11,3,4760,3240,0.595000000,0.095000000,0.973800369,0.749038426
restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload,12,4,4815,3185,0.601875000,0.101875000,0.969843218,0.732464202
