run,source,source_format,window_index,packet_start,packet_end,packets,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,10,20480,22527,2048,5000,256,-0.00870153872,-0.00312591905,34.1371074,1989.12374,64.1480461,34.1371074,2.15298956,-8,8,-0.00870153872,3,0.0288432021,0.0288432021,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,11,22528,24575,2048,5000,256,0.0320826095,0.0321127433,-20.9627301,1914.0026,9.04820859,-20.9627301,2.15298956,-8,8,0.0320826095,-7,-0.0571379322,0.0571379322,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,12,24576,26623,2048,5000,256,-0.00624192483,-0.00921485668,33.2704559,1965.4032,63.2813945,33.2704559,2.15298956,-8,8,-0.00624192483,8,0.048339498,0.048339498,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,13,26624,28671,2048,5000,256,0.00675585363,0.0104061988,45.5017388,1957.50342,75.5126774,45.5017388,2.15298956,-8,8,0.00675585363,-8,0.0471374515,0.0471374515,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,14,28672,30719,2048,5000,256,0.0505784471,0.0454164029,-4.90967184,1914.34519,25.1012668,-4.90967184,2.15298956,-8,8,0.0505784471,0,0.0505784471,0.0505784471,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,15,30720,32767,2048,5000,256,0.000918086725,-0.000654622203,7.5154379,1976.67972,37.5263765,7.5154379,2.15298956,-8,8,0.000918086725,6,-0.0647686718,0.0647686718,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,0,0,2047,2048,5000,256,0.0471266537,0.0453345813,-10.6998906,1918.43523,0,-10.6998906,-3.58005624,-8,8,0.0471266537,0,0.0471266537,0.0471266537,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,1,2048,4095,2048,5000,256,-0.0232416073,-0.0218119363,71.9399005,1992.53422,82.6397911,71.9399005,-3.58005624,-8,8,-0.0232416073,-2,-0.0420036187,0.0420036187,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,2,4096,6143,2048,5000,256,0.0105355295,0.00751962335,105.986632,1965.21883,116.686523,105.986632,-3.58005624,-8,8,0.0105355295,-6,-0.0662340078,0.0662340078,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,csv,3,6144,8191,2048,5000,256,-0.00732632663,-0.00829879051,-38.0706787,1979.15374,-27.3707882,-38.0706787,-3.58005624,-8,8,-0.00732632663,-7,0.0546928572,0.0546928572,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv
