label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
scompact_ro3_w4,tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,11,22528,24575,2048,2.6569277,5.49993637,6.64039138,1.31700542,3.95560588,5.16710999,10.7506525,0.013678554,2,-0.014858305,0.670410156,33.6508882
scompact_ro3_w4,tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,12,24576,26623,2048,2.55743811,5.47664756,6.60270258,1.30651304,3.830075,5.02272008,10.7580195,0.0112359551,2,-0.0333851811,1.13818359,34.4289438
scompact_ro3_w4,tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,13,26624,28671,2048,2.55705974,5.48913564,6.62431729,1.30477171,3.95560588,4.97763219,10.7604717,0.0151441133,3,0.0282164006,1.54443359,34.1721407
scompact_ro3_w4,tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,14,28672,30719,2048,2.58754154,5.49356163,6.64532406,1.28403801,3.98877274,5.2451125,10.7764243,0.00683927699,2,-0.0310640106,1.09423828,33.6653174
scompact_ro3_w4,tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,15,30720,32767,2048,2.55591041,5.45890754,6.56950722,1.29264087,3.69621925,4.77118131,10.7069866,0.00635075721,2,-0.00994202,0.703613281,34.5192617
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,0,0,2047,2048,2.48555167,5.5272599,6.63449814,1.27378184,4.27207955,5.27207955,10.7494847,0.00879335613,2,-0.01536228,-0.178222656,34.1929062
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,1,2048,4095,2048,2.60623917,5.56704157,6.68404036,1.27890081,4.31349947,5.29956028,10.7922541,0.0122129946,3,-0.0308074212,1.18115234,35.2574992
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,2,4096,6143,2048,2.45760659,5.54811259,6.65294844,1.20883711,4.38529016,5.29956028,10.7771004,0.00830483635,2,0.000330277105,1.86474609,34.8812735
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,3,6144,8191,2048,2.53672768,5.51705822,6.65039673,1.29436761,4.17982104,5.21864029,10.7803515,0.00928187592,2,0.00830787618,-0.3046875,35.056545
srestart_ro3_w4,tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro3_warmup4_32768_run01_20260528.tdc_packets.csv,4,8192,10239,2048,2.56394763,5.51858684,6.64673015,1.24678325,4.2451125,5.2451125,10.7535031,0.0102589155,2,0.00317791014,1.26464844,34.9783279
