family,family_id,mode,mode_id,target_index,target_name,window_cycles,window_ns,samples,freq_mean_mhz,freq_std_mhz,freq_std_ppm,freq_min_mhz,freq_max_mhz
random1,1,all_on,0,0,data0,100,500.0,8322,413.7916366258111,0.6859008893004077,1657.5996917034433,412.0,416.0
random1,1,all_on,0,1,data1,100,500.0,8322,412.9079548185532,0.9962972785051685,2412.879836483116,412.0,416.0
random1,1,all_on,0,2,data2,100,500.0,8322,454.5042057197789,1.1743949749729203,2583.9034275009208,452.0,456.0
random1,1,all_on,0,3,data3,100,500.0,8322,433.68372987262677,0.9275897091493895,2138.862136750722,432.0,440.0
random1,1,all_on,0,4,data4,100,500.0,8322,456.3953376592165,0.9455389347242078,2071.7541497547622,452.0,458.0
random1,1,all_on,0,5,data5,100,500.0,8322,457.1946647440519,0.9867919416440972,2158.3627669770076,456.0,464.0
random1,1,all_on,0,6,data6,100,500.0,8322,402.930064888248,1.5971258347339334,3963.77926074316,394.0,408.0
random1,1,all_on,0,7,data7,100,500.0,8322,446.1826484018265,0.9508011807824008,2130.9685264275927,444.0,448.0
random1,1,all_on,0,8,sample,100,500.0,8322,89.97019947128094,1.6591042837209562,18440.598036581578,88.0,92.0
random1,1,single_on,1,0,data0,100,500.0,8322,413.84667147320357,0.6456153873902112,1560.035230178273,412.0,416.0
random1,1,single_on,1,1,data1,100,500.0,8322,413.05719778899305,0.9984228551196148,2417.1539933548165,412.0,414.0
random1,1,single_on,1,2,data2,100,500.0,8322,454.71160778658975,1.2257433106486773,2695.649923289305,452.0,456.0
random1,1,single_on,1,3,data3,100,500.0,8322,433.8810382119683,1.008927094356568,2325.354199654299,424.0,440.0
random1,1,single_on,1,4,data4,100,500.0,8322,456.76496034607067,0.9882291514503371,2163.539757300121,452.0,458.0
random1,1,single_on,1,5,data5,100,500.0,8322,457.48834414804134,0.938012008635898,2050.3517097964823,456.0,464.0
random1,1,single_on,1,6,data6,100,500.0,8322,403.13938956981497,1.6342796147763343,4053.8822478256316,402.0,408.0
random1,1,single_on,1,7,data7,100,500.0,8322,446.2960826724345,1.060508745856733,2376.2448003271156,444.0,448.0
random1,1,single_on,1,8,sample,100,500.0,8322,89.62460946887768,1.5159798567868947,16914.772245822973,88.0,92.0
