byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
6,0,367,633,0.367000000,0.133000000,633,55,48,True
46,7,369,631,0.369000000,0.131000000,631,368,375,True
0,6,370,630,0.370000000,0.130000000,630,1,6,True
120,4,370,630,0.370000000,0.130000000,630,963,964,True
2,3,371,629,0.371000000,0.129000000,629,20,19,True
67,0,372,628,0.372000000,0.128000000,628,543,536,True
58,4,373,627,0.373000000,0.127000000,627,467,468,True
18,7,374,626,0.374000000,0.126000000,626,144,151,True
46,5,374,626,0.374000000,0.126000000,626,370,373,True
100,7,374,626,0.374000000,0.126000000,626,800,807,True
35,6,375,625,0.375000000,0.125000000,625,281,286,True
14,3,376,624,0.376000000,0.124000000,624,116,115,True
1,1,377,623,0.377000000,0.123000000,623,14,9,True
118,4,377,623,0.377000000,0.123000000,623,947,948,True
70,6,378,622,0.378000000,0.122000000,622,561,566,True
41,1,379,621,0.379000000,0.121000000,621,334,329,True
71,4,379,621,0.379000000,0.121000000,621,571,572,True
121,3,379,621,0.379000000,0.121000000,621,972,971,True
0,5,380,620,0.380000000,0.120000000,620,2,5,True
6,3,380,620,0.380000000,0.120000000,620,52,51,True
19,2,380,620,0.380000000,0.120000000,620,157,154,True
63,5,380,620,0.380000000,0.120000000,620,506,509,True
116,0,381,619,0.381000000,0.119000000,619,935,928,True
4,3,382,618,0.382000000,0.118000000,618,36,35,True
47,7,382,618,0.382000000,0.118000000,618,376,383,True
4,6,383,617,0.383000000,0.117000000,617,33,38,True
5,2,383,617,0.383000000,0.117000000,617,45,42,True
27,1,383,617,0.383000000,0.117000000,617,222,217,True
78,6,383,617,0.383000000,0.117000000,617,625,630,True
84,4,383,617,0.383000000,0.117000000,617,675,676,True
84,0,384,616,0.384000000,0.116000000,616,679,672,True
121,2,384,616,0.384000000,0.116000000,616,973,970,True
