"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D078F91192F671D96E","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.bin","4A8F8AE447C1E4030B277CD64941905DFC89344EF56647AFE67C4C57A10253A2","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup5_except_data_ro2_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","F0C54699EF7E040D7F3C127D3089235F658C7845F1313FED292DB9D94AEA1D00","reduced_xor variant=sampler_island_local warmup=5 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D063A75516B01E2B66","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.bin","E9DE6ACDF3EA5C21670F24D130F2A59B8A3FACC81B64121FAB52B54ACA30A689","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup10_except_data_ro2_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","25B6717DA59D39D76D034E12410EF56BDBE20FB7772C64D827C4C1F1BAA4C9C2","reduced_xor variant=sampler_island_local warmup=10 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D0FDFFFF81F99F9F9F","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.bin","601D50B13129F3C40A48C7F1D68312744BB057725D3DAEEEBA66C28C83460634","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup11_except_data_ro2_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","A0D97A903B9FF881AF7A4C37875A4C913E4E8EA3FEBCDA7E34FBC14271148B71","reduced_xor variant=sampler_island_local warmup=11 mode=except_data_ro index=2"
