"run","order","capture","capture_sha256","payload","payload_sha256","bit_symbols","bit_symbols_sha256","ea_restart_status","notes"
"restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526","msb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.bin","4A8F8AE447C1E4030B277CD64941905DFC89344EF56647AFE67C4C57A10253A2","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload.bin","961031609DC958BF95F67CB1D1CC6F46448821D2878C5A642CA0734D7889F25F","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","3ED6A6F4DC0980F686382FD07170D42E29BEC6C954750079151D5351F74CC424","not_run","reduced_xor variant=sampler_island_local warmup=5 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526","lsb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.bin","4A8F8AE447C1E4030B277CD64941905DFC89344EF56647AFE67C4C57A10253A2","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload.bin","961031609DC958BF95F67CB1D1CC6F46448821D2878C5A642CA0734D7889F25F","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","11414F121452A0B51229F0456F84C37F7BE4CD996357940EAC1005ED1375F562","not_run","reduced_xor variant=sampler_island_local warmup=5 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526","msb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.bin","E9DE6ACDF3EA5C21670F24D130F2A59B8A3FACC81B64121FAB52B54ACA30A689","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.payload.bin","DCAE51D1F4F20D5400124FC3DEF0232FF754A34B03E0CE662E7DE295EC50E986","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","0ED3A3582C541C4D62F915B9BA241793A72502B5F80D320E8F8792E0CAD96208","not_run","reduced_xor variant=sampler_island_local warmup=10 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526","lsb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.bin","E9DE6ACDF3EA5C21670F24D130F2A59B8A3FACC81B64121FAB52B54ACA30A689","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.payload.bin","DCAE51D1F4F20D5400124FC3DEF0232FF754A34B03E0CE662E7DE295EC50E986","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","820B1414A88858621F674C0483D90921BC64651BE187689480705F8C03767E22","not_run","reduced_xor variant=sampler_island_local warmup=10 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526","msb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.bin","601D50B13129F3C40A48C7F1D68312744BB057725D3DAEEEBA66C28C83460634","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.payload.bin","D38016414723F4FEBEBDEEF0F19612D61FFB1FE4818FFBD8148E7BF0F88C5ACE","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","9FEE88124F6B15F886370F2BED32103CBBE16C5667FFB585C19278F90A3926AB","not_run","reduced_xor variant=sampler_island_local warmup=11 mode=except_data_ro index=2"
"restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526","lsb","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.bin","601D50B13129F3C40A48C7F1D68312744BB057725D3DAEEEBA66C28C83460634","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.payload.bin","D38016414723F4FEBEBDEEF0F19612D61FFB1FE4818FFBD8148E7BF0F88C5ACE","E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","739C1E61421D0BFC4D5C070E1EC908D0BC15A1139A12C76F03A1EFED0E2EFB22","not_run","reduced_xor variant=sampler_island_local warmup=11 mode=except_data_ro index=2"
