"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"sampler_snapshot_random1_sampler_island_warmup10_cap1024_20260526","completed","","P0","16400","16400","534E4150011C000A00000408080955AA","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup10_cap1024_20260526.bin","7DAAE128F6516F573A9D65F037C200E7C3AA890825CF9351635A32DED151152A","data\vivado_runs\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup10_cap1024\RO_TRNG_sampler_snapshot_top.bit","F75753DC1D4ED0CDF447A3B8491C7B086C9184291A5D0DB9D35A869BC489F922","direct sampler-register snapshot for sampler-island local w10; SNAP header plus 1024 frames"
