file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_run01.bin,row_run01.bin,10485760,83886080,44159345,39726735,0.4735795855522156,0.9257126573880935,-483.9656873899093,0.0,41582034,0.0,0.5043035328901235,31,28,7.983657687416917,7.366459806927541
