byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
26,1,549,451,0.549000000,0.049000000,549,214,209,False
69,5,549,451,0.549000000,0.049000000,549,554,557,False
107,2,546,454,0.546000000,0.046000000,546,861,858,False
91,2,457,543,0.457000000,0.043000000,543,733,730,False
113,5,543,457,0.543000000,0.043000000,543,906,909,False
59,1,458,542,0.458000000,0.042000000,542,478,473,False
54,3,459,541,0.459000000,0.041000000,541,436,435,False
15,0,460,540,0.460000000,0.040000000,540,127,120,False
79,1,460,540,0.460000000,0.040000000,540,638,633,False
100,0,460,540,0.460000000,0.040000000,540,807,800,False
101,2,540,460,0.540000000,0.040000000,540,813,810,False
3,3,539,461,0.539000000,0.039000000,539,28,27,False
8,1,539,461,0.539000000,0.039000000,539,70,65,False
79,6,539,461,0.539000000,0.039000000,539,633,638,False
22,6,462,538,0.462000000,0.038000000,538,177,182,False
60,2,462,538,0.462000000,0.038000000,538,485,482,False
28,7,537,463,0.537000000,0.037000000,537,224,231,False
37,4,463,537,0.463000000,0.037000000,537,299,300,False
49,4,463,537,0.463000000,0.037000000,537,395,396,False
61,6,463,537,0.463000000,0.037000000,537,489,494,False
65,1,463,537,0.463000000,0.037000000,537,526,521,False
11,5,464,536,0.464000000,0.036000000,536,90,93,False
58,2,536,464,0.536000000,0.036000000,536,469,466,False
76,2,464,536,0.464000000,0.036000000,536,613,610,False
88,2,464,536,0.464000000,0.036000000,536,709,706,False
90,2,536,464,0.536000000,0.036000000,536,725,722,False
96,5,464,536,0.464000000,0.036000000,536,770,773,False
97,1,536,464,0.536000000,0.036000000,536,782,777,False
104,2,464,536,0.464000000,0.036000000,536,837,834,False
16,3,535,465,0.535000000,0.035000000,535,132,131,False
18,1,465,535,0.465000000,0.035000000,535,150,145,False
40,1,465,535,0.465000000,0.035000000,535,326,321,False
