run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_reset_random1_baseline_ro0_smoke_warmup0_preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_smoke_warmup0_preopen_20260525.bin,64,0,0,10000.0,128,36.078125,28.629712996637625,2.91096404729806,1.2995602818589078,20,108,51.0,-1.0,63.0,5000.0,2781.743201320934,34.953125,18.938018943594297,4.759623781480403,3.415037499278844,33,95,11.0,-1.0,63.0,5000.0,2905.751258622136,1.125,35.06207646944497,0.0,4024.2109703060732,-0.04706853145526151,-0.0007910573624468653,18870.34798915735,1.0
