"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat02_20260526","completed","","P0","125008","125008","A55A03E8007D01D05601090D36BB40F8","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat02_20260526.bin","A1ADD4ABA6C9A111DAEFC84D677B6F6F62C6E90C201512F2FA8FFE0A53D1E199","data\vivado_runs\restart_auto_random1_sampler_island_local_formal_bits_1000x125_warmup10_header_delay60s\RO_TRNG_restart_auto_top.bit","F5B7B17C1F2F4B9D7CE9D818150F3DB5B2E64EEF3D7838BF69F4301325794D5D","single-board repeat of sampler_island_local warmup10 boundary point; byte count includes 8-byte restart header plus full 1000x125 payload"
