label,byte_index,byte_phase_mod8,bit_index,ones,zeros,p1,abs_bias,x,entropy,min_entropy
island_w10_repeat02.payload,0,0,0,489,511,0.489000000,0.011000000,511,0.999650840,0.968604804
island_w10_repeat02.payload,0,0,1,452,548,0.452000000,0.048000000,548,0.993341812,0.867752202
island_w10_repeat02.payload,0,0,2,463,537,0.463000000,0.037000000,537,0.996046288,0.897006007
island_w10_repeat02.payload,0,0,3,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
island_w10_repeat02.payload,0,0,4,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
island_w10_repeat02.payload,0,0,5,506,494,0.506000000,0.006000000,506,0.999896123,0.982790710
island_w10_repeat02.payload,0,0,6,481,519,0.481000000,0.019000000,519,0.998958123,0.946193556
island_w10_repeat02.payload,0,0,7,493,507,0.493000000,0.007000000,507,0.999858611,0.979942348
island_w10_repeat02.payload,1,1,0,448,552,0.448000000,0.052000000,552,0.992183779,0.857259828
island_w10_repeat02.payload,1,1,1,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
island_w10_repeat02.payload,1,1,2,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
island_w10_repeat02.payload,1,1,3,467,533,0.467000000,0.033000000,533,0.996855525,0.907792562
island_w10_repeat02.payload,1,1,4,429,571,0.429000000,0.071000000,571,0.985405468,0.808437349
island_w10_repeat02.payload,1,1,5,481,519,0.481000000,0.019000000,519,0.998958123,0.946193556
island_w10_repeat02.payload,1,1,6,493,507,0.493000000,0.007000000,507,0.999858611,0.979942348
island_w10_repeat02.payload,1,1,7,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
island_w10_repeat02.payload,2,2,0,429,571,0.429000000,0.071000000,571,0.985405468,0.808437349
island_w10_repeat02.payload,2,2,1,480,520,0.480000000,0.020000000,520,0.998845536,0.943416472
island_w10_repeat02.payload,2,2,2,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
island_w10_repeat02.payload,2,2,3,435,565,0.435000000,0.065000000,565,0.987774655,0.823677227
island_w10_repeat02.payload,2,2,4,436,564,0.436000000,0.064000000,564,0.988148956,0.826232932
island_w10_repeat02.payload,2,2,5,431,569,0.431000000,0.069000000,569,0.986218720,0.813499442
island_w10_repeat02.payload,2,2,6,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
island_w10_repeat02.payload,2,2,7,455,545,0.455000000,0.045000000,545,0.994149171,0.875671865
island_w10_repeat02.payload,3,3,0,466,534,0.466000000,0.034000000,534,0.996661914,0.905088353
island_w10_repeat02.payload,3,3,1,429,571,0.429000000,0.071000000,571,0.985405468,0.808437349
island_w10_repeat02.payload,3,3,2,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
island_w10_repeat02.payload,3,3,3,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
island_w10_repeat02.payload,3,3,4,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
island_w10_repeat02.payload,3,3,5,447,553,0.447000000,0.053000000,553,0.991879693,0.854648614
island_w10_repeat02.payload,3,3,6,419,581,0.419000000,0.081000000,581,0.980985270,0.783389931
island_w10_repeat02.payload,3,3,7,424,576,0.424000000,0.076000000,576,0.983269211,0.795859283
island_w10_repeat02.payload,4,4,0,437,563,0.437000000,0.063000000,563,0.988517390,0.828793173
island_w10_repeat02.payload,4,4,1,434,566,0.434000000,0.066000000,566,0.987394484,0.821126042
island_w10_repeat02.payload,4,4,2,442,558,0.442000000,0.058000000,558,0.990271661,0.841662973
island_w10_repeat02.payload,4,4,3,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
island_w10_repeat02.payload,4,4,4,401,599,0.401000000,0.099000000,599,0.971532552,0.739372092
island_w10_repeat02.payload,4,4,5,439,561,0.439000000,0.061000000,561,0.989236670,0.833927324
island_w10_repeat02.payload,4,4,6,473,527,0.473000000,0.027000000,527,0.997895527,0.924125133
island_w10_repeat02.payload,4,4,7,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
island_w10_repeat02.payload,5,5,0,462,538,0.462000000,0.038000000,538,0.995829476,0.894321922
island_w10_repeat02.payload,5,5,1,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
island_w10_repeat02.payload,5,5,2,403,597,0.403000000,0.097000000,597,0.972678454,0.744197163
island_w10_repeat02.payload,5,5,3,443,557,0.443000000,0.057000000,557,0.990604956,0.844250767
island_w10_repeat02.payload,5,5,4,457,543,0.457000000,0.043000000,543,0.994658318,0.880975897
island_w10_repeat02.payload,5,5,5,445,555,0.445000000,0.055000000,555,0.991254007,0.849440323
island_w10_repeat02.payload,5,5,6,460,540,0.460000000,0.040000000,540,0.995378439,0.888968688
island_w10_repeat02.payload,5,5,7,446,554,0.446000000,0.054000000,554,0.991569769,0.852042119
island_w10_repeat02.payload,6,6,0,475,525,0.475000000,0.025000000,525,0.998195879,0.929610672
island_w10_repeat02.payload,6,6,1,482,518,0.482000000,0.018000000,518,0.999064932,0.948975997
island_w10_repeat02.payload,6,6,2,482,518,0.482000000,0.018000000,518,0.999064932,0.948975997
island_w10_repeat02.payload,6,6,3,416,584,0.416000000,0.084000000,584,0.979543820,0.775959726
island_w10_repeat02.payload,6,6,4,458,542,0.458000000,0.042000000,542,0.994904169,0.883635243
island_w10_repeat02.payload,6,6,5,459,541,0.459000000,0.041000000,541,0.995144209,0.886299501
island_w10_repeat02.payload,6,6,6,450,550,0.450000000,0.050000000,550,0.992774454,0.862496476
island_w10_repeat02.payload,6,6,7,468,532,0.468000000,0.032000000,532,0.997043340,0.910501849
island_w10_repeat02.payload,7,7,0,487,513,0.487000000,0.013000000,513,0.999512314,0.962969269
island_w10_repeat02.payload,7,7,1,456,544,0.456000000,0.044000000,544,0.994406653,0.878321443
