byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
18,4,424,576,0.424000000,0.076000000,576,147,148,False
41,3,424,576,0.424000000,0.076000000,576,332,331,False
0,1,425,575,0.425000000,0.075000000,575,6,1,False
21,0,425,575,0.425000000,0.075000000,575,175,168,False
56,7,425,575,0.425000000,0.075000000,575,448,455,False
91,5,425,575,0.425000000,0.075000000,575,730,733,False
19,0,426,574,0.426000000,0.074000000,574,159,152,False
45,3,426,574,0.426000000,0.074000000,574,364,363,False
19,6,427,573,0.427000000,0.073000000,573,153,158,False
29,7,428,572,0.428000000,0.072000000,572,232,239,False
101,3,428,572,0.428000000,0.072000000,572,812,811,False
6,5,430,570,0.430000000,0.070000000,570,50,53,False
43,2,430,570,0.430000000,0.070000000,570,349,346,False
104,3,430,570,0.430000000,0.070000000,570,836,835,False
112,0,431,569,0.431000000,0.069000000,569,903,896,False
26,3,432,568,0.432000000,0.068000000,568,212,211,False
104,0,433,567,0.433000000,0.067000000,567,839,832,False
105,6,433,567,0.433000000,0.067000000,567,841,846,False
81,2,434,566,0.434000000,0.066000000,566,653,650,False
121,1,434,566,0.434000000,0.066000000,566,974,969,False
123,1,434,566,0.434000000,0.066000000,566,990,985,False
18,0,435,565,0.435000000,0.065000000,565,151,144,False
21,7,435,565,0.435000000,0.065000000,565,168,175,False
82,4,435,565,0.435000000,0.065000000,565,659,660,False
88,1,435,565,0.435000000,0.065000000,565,710,705,False
59,1,436,564,0.436000000,0.064000000,564,478,473,False
69,4,436,564,0.436000000,0.064000000,564,555,556,False
71,5,436,564,0.436000000,0.064000000,564,570,573,False
99,1,436,564,0.436000000,0.064000000,564,798,793,False
107,3,436,564,0.436000000,0.064000000,564,860,859,False
115,0,436,564,0.436000000,0.064000000,564,927,920,False
121,4,436,564,0.436000000,0.064000000,564,971,972,False
