"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"tdc_reset_random1_baseline_ro0_clean32k_warmup12_preopen_20260525","completed","","P1","262160","262160","5444435201DE0501000C000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_clean32k_warmup12._preopen_20260525.bin","CEEC55A395C6757D9ADABA17ADBEB38A101066751BCF5D2B268D21EF6FEA6F03","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_baseline_ro0_clean32k_warmup12\RO_TDC_reset_aligned_top.bit","451863A9A5A2DD59715D3A4EB14A7888776EB923664F6800FCE5FEC6ADD84E87","clean reset-aligned random1 baseline warmup12"
"tdc_reset_random3_goodref_ro0_clean32k_warmup0_preopen_20260525","completed","","P1","262160","262160","5444435201DF05030000000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0._preopen_20260525.bin","D68E34910162DDD2602FF96B27739FDF35AAE13D0427C414217094F1FC6DB56F","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup0\RO_TDC_reset_aligned_top.bit","8497873D9272BC98F90A69F819AE6F09B3836EEA1CB711E39D5D84D9CE6BD731","clean reset-aligned random3 good reference warmup0"
"tdc_reset_random3_goodref_ro0_clean32k_warmup12_preopen_20260525","completed","","P1","262160","262160","5444435201E00503000C000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12._preopen_20260525.bin","57A04664D9C33AEE2A6EC14A65D1B7DE701E5D60E23D1384DAE737C80B424A16","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random3_goodref_ro0_clean32k_warmup12\RO_TDC_reset_aligned_top.bit","5DD31758173D850F34978C2F77038F2ED8C719ED7188F2079BF028813F71BF83","clean reset-aligned random3 good reference warmup12"
"tdc_reset_random1_sampler_local_ro0_clean32k_warmup0_preopen_20260525","completed","","P1","262160","262160","5444435201E105010000000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin","F0477363C6B08BA5575AF067E5A31539C56A110E875D1066254D6508F3231436","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0\RO_TDC_reset_aligned_top.bit","82CA32648FF84EA6DAFD7E35F5592020D3227E71933AF9CCE0122A5BD636A4E1","clean reset-aligned random1 sampler-local warmup0"
"tdc_reset_random1_sampler_local_ro0_clean32k_warmup12_preopen_20260525","completed","","P1","262160","262160","5444435201E20501000C000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin","D79B37F5C75AF19D31B4C8257AD570983FE55DF8DF374C00DBD59830236F94D3","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12\RO_TDC_reset_aligned_top.bit","028BABDF6AAC7D84C9C4DB8AA1A8AEB18C758C3ED56C983098A7C7C4C2C7E1DB","clean reset-aligned random1 sampler-local warmup12"
