file,name,window_ns,raw_samples,kept_samples,mean_count,count_variance,ro_freq_mhz,jitter_std_ps,shannon_entropy_count,min_entropy_count
data\lutl\RO2.DAT,RO2.DAT,250.0,50000,50000,221.4597,0.7897517050341006,885.8388,4.529975782368554,0.8499484411604382,0.4545850995276004
data\lutl\RO3.DAT,RO3.DAT,200.0,50000,50000,212.2326,0.7088314166283326,1061.1629999999998,3.7383269844049143,1.5010924595402892,1.00647779490243
data\lutl\RO4.DAT,RO4.DAT,400.0,50000,50000,233.69316,0.4549383131662633,584.2329000000001,4.940196748814359,0.8655450090889991,0.2964031269914739
data\lutl\RO5.DAT,RO5.DAT,450.0,50000,50000,226.26156,0.47983596311926235,502.8034666666666,6.088879184664193,1.4477296349773128,1.1463715584555223
data\lutl\RO6.DAT,RO6.DAT,625.0,50000,50000,239.26472,0.39281117782355646,382.823552,6.842496822620204,1.3427896067233407,0.8966836527392615
data\lutl\RO7.DAT,RO7.DAT,600.0,50000,50000,221.4323,0.28134233684673693,369.05383333333333,6.490630010672568,1.1069809807836837,0.9110985757651211
data\lutl\RO8.DAT,RO8.DAT,675.0,50000,50000,228.29218,0.32489734554691097,338.21063703703703,7.382352591186502,1.2204890244367828,0.7618490444539502
data\lutl\RO9.DAT,RO9.DAT,800.0,50000,50000,229.49862,0.3081242580851617,286.873275,8.43126569767201,1.1557064413942675,0.9298305281042863
