label,run,source,source_format,tdcr_header_found,tdcr_version,tdcr_pair_id,tdcr_family_id,tdcr_warmup_packets,tdcr_capture_packets,tdcr_sample_div,packets,seq_gaps,seq_wraps,enable_edge_index,pre_enable_packets,post_enable_packets,bins,early_packets,window_packets,lag,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,early_entropy_a,early_entropy_b,early_entropy_diff,early_min_entropy_a,early_min_entropy_b,early_min_entropy_diff,transition_entropy_diff,transition_min_entropy_diff,same_diff_transition_ratio,residence_runs,residence_mean_len,residence_median_len,residence_p95_len,longest_same_diff_bin_run,autocorr_diff_lag,autocorr_a_lag,autocorr_b_lag,first_window_packets,later_window_packets,first_entropy_a,first_entropy_b,first_entropy_diff,later_entropy_a,later_entropy_b,later_entropy_diff,first_minus_later_entropy_a,first_minus_later_entropy_b,first_minus_later_entropy_diff,first_later_tvd_a,first_later_tvd_b,first_later_tvd_diff,first_diff_mean_bin,later_diff_mean_bin,first_minus_later_diff_mean_bin,warmup_packets,warmup_entropy_a,warmup_entropy_b,warmup_entropy_diff,warmup_transition_entropy_diff,warmup_same_diff_transition_ratio,warmup_longest_same_diff_bin_run,warmup_autocorr_diff_lag
random1_baseline_smoke,tdc_reset_enable_random1_baseline_ro0_smoke_no_xadc,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_smoke_no_xadc.bin,raw,0,,,,,,,8191,0,0,0,0,8191,256,64,256,1,2.66484665,5.64869301,6.75339145,1.27232881,4.13254514,5.24493638,2.0827759,5.10906953,5.48820488,1.19264508,4,4.4150375,12.3139391,9.82972274,0.0117216117,8095,1.01185917,1,1,3,0.0124262749,0.0109811664,-0.00148260263,256,7935,2.43975295,5.50462811,6.39368329,2.66785595,5.64513501,6.75194829,-0.228102998,-0.140506902,-0.358264998,0.072596684,0.231668439,0.275649811,0.71484375,0.029489603,0.685354147,64,2.2434209,5.00765977,5.32015977,5.94553389,0,1,-0.0359996453
