run,lane,bin,count,probability,width_ps,ideal_width_ps,dnl_lsb,inl_lsb,phase_center_ps
tdc_near_run01,a,0,0,0.0,0.0,19.53125,-1.0,-1.0,0.0
tdc_near_run01,a,1,0,0.0,0.0,19.53125,-1.0,-2.0,0.0
tdc_near_run01,a,2,0,0.0,0.0,19.53125,-1.0,-3.0,0.0
tdc_near_run01,a,3,0,0.0,0.0,19.53125,-1.0,-4.0,0.0
tdc_near_run01,a,4,0,0.0,0.0,19.53125,-1.0,-5.0,0.0
tdc_near_run01,a,5,0,0.0,0.0,19.53125,-1.0,-6.0,0.0
tdc_near_run01,a,6,0,0.0,0.0,19.53125,-1.0,-7.0,0.0
tdc_near_run01,a,7,0,0.0,0.0,19.53125,-1.0,-8.0,0.0
tdc_near_run01,a,8,0,0.0,0.0,19.53125,-1.0,-9.0,0.0
tdc_near_run01,a,9,0,0.0,0.0,19.53125,-1.0,-10.0,0.0
tdc_near_run01,a,10,0,0.0,0.0,19.53125,-1.0,-11.0,0.0
tdc_near_run01,a,11,0,0.0,0.0,19.53125,-1.0,-12.0,0.0
tdc_near_run01,a,12,0,0.0,0.0,19.53125,-1.0,-13.0,0.0
tdc_near_run01,a,13,0,0.0,0.0,19.53125,-1.0,-14.0,0.0
tdc_near_run01,a,14,0,0.0,0.0,19.53125,-1.0,-15.0,0.0
tdc_near_run01,a,15,0,0.0,0.0,19.53125,-1.0,-16.0,0.0
tdc_near_run01,a,16,0,0.0,0.0,19.53125,-1.0,-17.0,0.0
tdc_near_run01,a,17,0,0.0,0.0,19.53125,-1.0,-18.0,0.0
tdc_near_run01,a,18,0,0.0,0.0,19.53125,-1.0,-19.0,0.0
tdc_near_run01,a,19,0,0.0,0.0,19.53125,-1.0,-20.0,0.0
tdc_near_run01,a,20,0,0.0,0.0,19.53125,-1.0,-21.0,0.0
tdc_near_run01,a,21,0,0.0,0.0,19.53125,-1.0,-22.0,0.0
tdc_near_run01,a,22,0,0.0,0.0,19.53125,-1.0,-23.0,0.0
tdc_near_run01,a,23,0,0.0,0.0,19.53125,-1.0,-24.0,0.0
tdc_near_run01,a,24,0,0.0,0.0,19.53125,-1.0,-25.0,0.0
tdc_near_run01,a,25,0,0.0,0.0,19.53125,-1.0,-26.0,0.0
tdc_near_run01,a,26,0,0.0,0.0,19.53125,-1.0,-27.0,0.0
tdc_near_run01,a,27,0,0.0,0.0,19.53125,-1.0,-28.0,0.0
tdc_near_run01,a,28,0,0.0,0.0,19.53125,-1.0,-29.0,0.0
tdc_near_run01,a,29,0,0.0,0.0,19.53125,-1.0,-30.0,0.0
tdc_near_run01,a,30,0,0.0,0.0,19.53125,-1.0,-31.0,0.0
tdc_near_run01,a,31,0,0.0,0.0,19.53125,-1.0,-32.0,0.0
tdc_near_run01,a,32,0,0.0,0.0,19.53125,-1.0,-33.0,0.0
tdc_near_run01,a,33,0,0.0,0.0,19.53125,-1.0,-34.0,0.0
tdc_near_run01,a,34,0,0.0,0.0,19.53125,-1.0,-35.0,0.0
tdc_near_run01,a,35,0,0.0,0.0,19.53125,-1.0,-36.0,0.0
tdc_near_run01,a,36,0,0.0,0.0,19.53125,-1.0,-37.0,0.0
tdc_near_run01,a,37,0,0.0,0.0,19.53125,-1.0,-38.0,0.0
tdc_near_run01,a,38,0,0.0,0.0,19.53125,-1.0,-39.0,0.0
tdc_near_run01,a,39,0,0.0,0.0,19.53125,-1.0,-40.0,0.0
tdc_near_run01,a,40,0,0.0,0.0,19.53125,-1.0,-41.0,0.0
tdc_near_run01,a,41,0,0.0,0.0,19.53125,-1.0,-42.0,0.0
tdc_near_run01,a,42,0,0.0,0.0,19.53125,-1.0,-43.0,0.0
tdc_near_run01,a,43,0,0.0,0.0,19.53125,-1.0,-44.0,0.0
tdc_near_run01,a,44,0,0.0,0.0,19.53125,-1.0,-45.0,0.0
tdc_near_run01,a,45,0,0.0,0.0,19.53125,-1.0,-46.0,0.0
tdc_near_run01,a,46,0,0.0,0.0,19.53125,-1.0,-47.0,0.0
tdc_near_run01,a,47,0,0.0,0.0,19.53125,-1.0,-48.0,0.0
tdc_near_run01,a,48,0,0.0,0.0,19.53125,-1.0,-49.0,0.0
tdc_near_run01,a,49,0,0.0,0.0,19.53125,-1.0,-50.0,0.0
tdc_near_run01,a,50,0,0.0,0.0,19.53125,-1.0,-51.0,0.0
tdc_near_run01,a,51,0,0.0,0.0,19.53125,-1.0,-52.0,0.0
tdc_near_run01,a,52,0,0.0,0.0,19.53125,-1.0,-53.0,0.0
tdc_near_run01,a,53,0,0.0,0.0,19.53125,-1.0,-54.0,0.0
tdc_near_run01,a,54,0,0.0,0.0,19.53125,-1.0,-55.0,0.0
tdc_near_run01,a,55,0,0.0,0.0,19.53125,-1.0,-56.0,0.0
tdc_near_run01,a,56,0,0.0,0.0,19.53125,-1.0,-57.0,0.0
tdc_near_run01,a,57,0,0.0,0.0,19.53125,-1.0,-58.0,0.0
tdc_near_run01,a,58,0,0.0,0.0,19.53125,-1.0,-59.0,0.0
tdc_near_run01,a,59,0,0.0,0.0,19.53125,-1.0,-60.0,0.0
tdc_near_run01,a,60,0,0.0,0.0,19.53125,-1.0,-61.0,0.0
tdc_near_run01,a,61,0,0.0,0.0,19.53125,-1.0,-62.0,0.0
tdc_near_run01,a,62,0,0.0,0.0,19.53125,-1.0,-63.0,0.0
tdc_near_run01,a,63,0,0.0,0.0,19.53125,-1.0,-64.0,0.0
tdc_near_run01,a,64,0,0.0,0.0,19.53125,-1.0,-65.0,0.0
tdc_near_run01,a,65,0,0.0,0.0,19.53125,-1.0,-66.0,0.0
tdc_near_run01,a,66,0,0.0,0.0,19.53125,-1.0,-67.0,0.0
tdc_near_run01,a,67,0,0.0,0.0,19.53125,-1.0,-68.0,0.0
tdc_near_run01,a,68,0,0.0,0.0,19.53125,-1.0,-69.0,0.0
tdc_near_run01,a,69,0,0.0,0.0,19.53125,-1.0,-70.0,0.0
tdc_near_run01,a,70,0,0.0,0.0,19.53125,-1.0,-71.0,0.0
tdc_near_run01,a,71,0,0.0,0.0,19.53125,-1.0,-72.0,0.0
tdc_near_run01,a,72,0,0.0,0.0,19.53125,-1.0,-73.0,0.0
tdc_near_run01,a,73,0,0.0,0.0,19.53125,-1.0,-74.0,0.0
