file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\row_smoke01.bin,row_smoke01.bin,1048576,8388608,4409735,3978873,0.47431862354278564,0.9277394700569892,-148.76242282988196,0.0,4160282,0.0,0.5040557985372304,27,27,7.984406979140459,7.350743822482685
