run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_far_run01,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_far_run01.bin,262132,43,5,5000.0,256,32.279240993087456,29.748762792511545,2.664581311732866,1.309731320073312,73,183,102.26937573436284,-1.0,190.98828071353364,2500.0000000000005,1350.5178549506106,31.741855248500755,29.321104063986372,2.8876794801756205,1.3906397710797243,73,183,96.63728198007111,-1.0,190.98632749912258,2500.000000000001,1361.2206019068171,0.5393389589977569,41.70650514318905,-5.404461798999138e-13,1915.2948874947929,0.0029277289233167413,0.0023024682385706955,18918.721002130547,0.9999923702562068
