run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,131071,1,2,10000.0,128,32.672994026138504,18.39804483331096,5.534155570933796,4.336430888851083,61,67,5.335985839735716,-1.0,62.999999999999964,5000.000000000001,2885.616971593885,33.82122666341143,17.357273974236758,5.465399566729435,4.100443248073006,61,67,6.461970992820685,-1.0,62.99999999999997,5000.0,2885.291541139466,-1.1482326372729283,25.30154706795858,1.435123177827439e-12,4082.0914751382234,-0.0006345441343898116,-0.0007073291372601062,18918.73885617369,1.0
