family,target_index,target_name,all_on_freq_mhz,single_on_freq_mhz,shift_mhz,shift_ppm_vs_single
random1,0,data0,413.9182953710507,413.96414752412204,-0.04585215307133694,-110.7635850727027
random1,1,data1,412.9739922613508,413.10728982951207,-0.13329756816125382,-322.6705784259224
random1,2,data2,454.8121693121693,454.9915744097188,-0.17940509754947698,-394.3042193302752
random1,3,data3,433.6559392603478,433.8736161457823,-0.21767688543451413,-501.70574410169786
random1,4,data4,456.7197845249755,457.0282690705992,-0.3084845456236849,-674.9791347721466
random1,5,data5,457.1792309576292,457.41866274797945,-0.23943179035023832,-523.4412363322313
random1,6,data6,403.26156409251274,403.4350636630754,-0.17349957056268295,-430.05575417108344
random1,7,data7,446.3046033300686,446.41916519694297,-0.1145618668743964,-256.6239888555325
random1,8,sample,89.98873487779791,89.62420382165605,0.3645310561418569,4067.3282506056094
