enabled,priority,run,kind,bitstream,bytes,out_file,metadata_dir,analyze_group,idle_timeout_sec,notes
1,P0,tdc_reset_enable_random1_baseline_ro0_repeat02,tdc,data\vivado_runs\fpga1_tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0\RO_TDC_pair_reset_enable_top.bit,2MiB,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_baseline_ro0_repeat02_2mib.bin,data\hardware\20260511_fpga1_board1\metadata,tdc_reset_enable_repeat02_20260524,30,repeat02 random1 bad baseline; same reset-enable bitstream and protocol
1,P0,tdc_reset_enable_random3_goodref_ro0_repeat02,tdc,data\vivado_runs\fpga1_tdc_reset_enable\tdc_reset_enable_random3_goodref_ro0\RO_TDC_pair_reset_enable_top.bit,2MiB,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random3_goodref_ro0_repeat02_2mib.bin,data\hardware\20260511_fpga1_board1\metadata,tdc_reset_enable_repeat02_20260524,30,repeat02 random3 good reference; same reset-enable bitstream and protocol
1,P1,tdc_reset_enable_random1_sampler_local_ro0_repeat02,tdc,data\vivado_runs\fpga1_tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro0\RO_TDC_pair_reset_enable_top.bit,2MiB,data\hardware\20260511_fpga1_board1\tdc_reset_enable\tdc_reset_enable_random1_sampler_local_ro0_repeat02_2mib.bin,data\hardware\20260511_fpga1_board1\metadata,tdc_reset_enable_repeat02_20260524,30,repeat02 random1 sampler-local; same reset-enable bitstream and protocol

