enabled,priority,run,kind,bitstream,bytes,out_file,metadata_dir,analyze_group,idle_timeout_sec,notes
1,P1,restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02,restart,data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup10_line6_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit,125008,data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.bin,data\hardware\20260511_fpga1_board1\metadata,restart_reduced_xor_strict_20260528_line6_repeat02,180,reduced_xor variant=sampler_island_local warmup=10 mode=line index=6
