enabled,priority,run,kind,bitstream,bytes,out_file,metadata_dir,analyze_group,idle_timeout_sec,notes
1,P1,restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526,restart,data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup5_all640_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit,125008,data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.bin,data\hardware\20260511_fpga1_board1\metadata,restart_reduced_xor_strict_20260526,180,reduced_xor variant=sampler_island_local warmup=5 mode=all64 index=0
1,P1,restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526,restart,data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup10_all640_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit,125008,data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.bin,data\hardware\20260511_fpga1_board1\metadata,restart_reduced_xor_strict_20260526,180,reduced_xor variant=sampler_island_local warmup=10 mode=all64 index=0
1,P1,restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526,restart,data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup11_all640_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit,125008,data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.bin,data\hardware\20260511_fpga1_board1\metadata,restart_reduced_xor_strict_20260526,180,reduced_xor variant=sampler_island_local warmup=11 mode=all64 index=0
