enabled,priority,run,kind,bitstream,bytes,out_file,metadata_dir,analyze_group,idle_timeout_sec,notes
1,P0,tdc_reset_random1_baseline_ro0_smoke_warmup0,tdc,data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_baseline_ro0_smoke_warmup0\RO_TDC_reset_aligned_top.bit,528,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_smoke_warmup0.bin,data\hardware\20260511_fpga1_board1\metadata,tdc_reset_aligned_smoke_20260523,120,debug-header smoke: 16-byte TDCR header plus 64 standard 8-byte TDC packets; delayed about 80s after configuration
1,P0,tdc_reset_random1_sampler_local_ro0_smoke_warmup12,tdc,data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_smoke_warmup12\RO_TDC_reset_aligned_top.bit,528,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_smoke_warmup12.bin,data\hardware\20260511_fpga1_board1\metadata,tdc_reset_aligned_smoke_20260523,120,debug-header smoke for sampler-local warmup12-equivalent path; delayed about 80s after configuration
