enabled,priority,run,kind,bitstream,bytes,out_file,metadata_dir,analyze_group,idle_timeout_sec,notes
1,P0,restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526,restart,data\vivado_runs\restart_auto_random1_sampler_island_local_formal_bits_1000x125_warmup10_header_delay60s\RO_TRNG_restart_auto_top.bit,125008,data\hardware\20260511_fpga1_board1\restart\restart_random1_sampler_island_local_warmup10_1000x125_strict_repeat03_20260526.bin,data\hardware\20260511_fpga1_board1\metadata,restart_sampler_island_w10_repeat03_20260526,120,"single-board repeat03 of sampler_island_local warmup10 boundary point; byte count includes 8-byte restart header plus full 1000x125 payload"
